distance_km,delivery_time_min
26.14,80.02
0.87,13.96
21.42,76.08
36.04,108.56
22.41,72.88
36.74,118.33
12.03,40.84
40.75,127.12
29.63,96.77
10.93,39.98
12.22,39.86
31.59,101.87
41.58,128.69
21.07,66.8
13.29,41.91
43.42,132.32
33.63,106.92
22.68,66.92
24.65,72.72
10.61,36.16
31.53,99.6
18.26,55.58
49.78,161.36
24.27,74.82
24.55,76.04
28.51,87.58
45.88,146.44
40.14,132.21
22.83,69.63
36.08,116.59
29.52,94.62
24.87,76.57
10.02,36.11
23.46,70.12
12.67,42.0
45.78,138.35
17.1,54.96
47.64,148.19
26.89,91.64
31.76,100.5
27.38,83.14
6.9,25.78
19.1,54.01
5.41,24.64
31.34,95.77
22.62,80.46
39.01,125.69
11.41,39.67
8.65,29.75
20.61,65.12
46.37,142.64
35.67,111.97
21.24,67.09
26.1,85.54
4.67,24.88
49.24,153.12
33.49,109.88
14.63,43.59
29.5,94.92
5.92,23.1
48.31,144.35
9.15,31.43
32.58,106.16
12.65,32.19
36.02,112.26
38.95,120.05
33.83,107.58
30.92,101.38
44.68,141.83
4.39,22.06
16.88,60.36
12.79,41.92
49.41,143.51
19.77,67.01
36.76,111.26
34.39,109.31
11.0,32.33
12.33,39.03
14.42,50.59
20.85,65.78
12.1,34.62
1.47,4.0
44.03,141.6
48.3,148.48
17.41,55.9
17.26,54.32
0.85,3.0
34.17,106.45
41.36,134.03
7.76,25.16
8.4,22.66
39.61,126.92
31.01,98.36
2.72,13.92
31.32,100.46
15.79,45.4
18.75,60.8
38.6,121.77
40.64,126.75
20.32,65.75
47.38,151.78
20.62,68.62
38.71,123.63
24.45,77.73
44.93,129.55
45.43,140.0
4.83,19.38
46.86,144.79
41.36,128.79
39.67,124.86
10.45,40.13
40.35,122.63
42.58,131.92
14.81,55.59
47.64,141.43
2.97,12.8
7.92,20.03
27.11,85.3
29.0,92.41
32.43,95.04
1.34,9.86
48.04,146.4
2.71,17.44
7.58,29.65
1.19,6.41
28.56,89.85
46.65,151.14
33.46,104.93
41.22,123.28
1.16,3.9
27.33,86.24
23.25,79.24
25.2,78.64
4.07,12.85
34.38,108.17
25.41,82.54
38.37,122.19
24.52,71.76
7.89,29.95
32.59,103.81
9.03,30.34
43.68,140.59
30.85,99.36
8.28,26.42
48.14,151.28
26.16,75.93
4.11,15.42
31.53,97.95
13.03,46.74
40.28,138.01
40.98,126.77
48.96,157.73
25.34,86.46
23.02,68.74
37.8,123.75
7.06,23.35
27.57,87.75
27.54,96.8
4.93,21.85
21.19,66.0
42.74,134.99
42.88,127.52
5.41,25.49
4.99,17.4
13.5,35.67
43.8,134.96
6.88,23.59
36.14,115.41
5.51,16.91
31.35,100.43
18.13,56.65
39.55,123.37
12.07,45.47
32.14,105.82
12.17,46.6
35.83,109.43
43.75,137.43
6.78,26.69
43.4,140.2
29.88,93.33
6.79,19.42
21.66,73.39
8.46,35.75
35.17,111.77
38.06,114.82
5.74,30.87
25.55,82.14
40.82,124.83
46.84,149.91
25.92,89.42
47.54,141.19
27.02,88.2
20.01,70.23
42.49,132.04
24.9,80.3
23.86,76.06
24.77,85.45
42.42,127.83
41.68,129.01
20.47,75.02
17.0,53.51
24.85,73.39
28.85,91.51
12.3,46.21
39.8,124.25
24.58,76.8
17.04,58.11
5.79,32.32
12.32,40.94
47.49,155.76
15.6,53.46
8.86,28.12
23.3,81.56
15.7,50.71
2.24,5.49
16.5,55.66
27.43,85.44
27.81,95.69
18.15,61.07
22.64,70.79
48.29,153.36
19.18,62.55
13.28,46.15
12.55,33.12
23.16,69.87
38.1,120.21
10.7,31.96
35.61,109.45
1.55,13.35
21.24,70.78
38.91,126.38
17.27,56.86
28.4,87.49
10.65,42.59
37.23,116.87
3.09,9.98
42.7,139.64
10.31,36.2
43.78,140.27
17.95,60.03
36.27,117.73
16.3,56.48
45.34,139.82
6.77,23.85
9.34,35.86
24.9,80.18
4.56,18.64
10.2,33.87
47.22,145.58
48.84,145.47
19.12,64.41
46.2,141.05
27.47,87.84
13.85,46.3
35.27,111.6
33.12,104.48
49.46,155.21
13.62,42.35
33.77,106.01
3.08,14.34
6.13,19.94
0.69,3.16
49.97,152.65
40.21,126.34
39.44,118.98
25.73,85.96
15.35,48.61
7.99,28.93
14.59,51.46
19.11,56.43
37.94,124.27
27.21,83.11
4.34,23.32
1.39,11.26
5.57,14.48
20.82,66.85
46.69,141.95
32.05,107.72
40.19,126.41
23.59,68.0
18.4,65.26
5.87,24.8
43.86,138.24
39.27,122.89
8.82,25.78
25.86,88.9
24.63,77.91
31.44,105.08
47.34,147.07
29.2,91.83
27.24,79.81
2.99,11.14
3.61,21.13
9.77,37.21
2.11,13.42
37.3,119.25
36.3,113.93
7.23,24.83
41.89,127.46
8.16,27.65
15.41,51.79
12.82,40.39
18.93,61.85
13.11,44.63
24.7,78.38
20.67,60.42
49.34,148.8
3.27,14.16
7.54,19.07
3.11,18.45
31.48,104.64
3.2,18.0
41.9,131.84
25.84,77.59
26.59,85.99
28.3,95.52
8.96,27.33
10.29,46.07
16.28,57.12
29.88,90.39
10.9,33.66
6.26,21.75
48.52,150.35
1.59,8.26
40.23,114.5
39.51,118.31
15.21,50.61
7.21,27.4
7.71,31.73
35.02,107.41
32.32,102.56
39.25,122.78
46.91,142.37
34.75,111.74
8.21,31.57
12.55,51.92
42.19,135.84
10.86,31.4
4.09,21.0
35.31,105.21
20.43,72.17
46.04,141.95
32.69,104.33
4.98,25.18
47.42,149.14
13.3,48.15
17.19,53.98
20.41,62.51
3.04,14.22
25.08,82.87
6.6,24.41
20.35,72.61
17.86,60.85
38.76,120.05
40.26,125.15
8.09,27.08
18.64,62.83
18.98,60.38
7.99,29.78
40.02,131.2
35.51,113.35
9.92,34.57
18.65,60.08
5.74,27.5
31.6,101.35
6.51,27.56
49.3,150.59
39.14,117.11
19.82,69.58
29.14,96.68
45.61,137.6
27.93,92.13
9.14,37.89
19.25,61.18
42.24,131.53
32.39,109.82
32.71,108.18
43.41,132.29
44.75,136.69
46.03,142.17
5.2,21.63
27.43,89.42
37.16,111.46
37.97,116.47
30.53,89.12
8.76,34.32
39.97,125.13
36.15,112.56
4.76,17.58
23.46,74.74
9.11,33.97
17.21,51.85
1.4,6.24
20.32,61.88
27.72,77.87
31.17,105.63
33.34,107.75
41.9,127.44
11.17,39.45
6.46,19.73
42.65,134.96
8.25,39.36
48.75,155.06
42.21,123.69
25.29,74.74
49.08,146.29
5.32,19.28
15.5,51.24
32.09,106.92
17.83,53.05
46.45,144.45
3.75,5.69
27.7,83.97
29.75,88.88
32.81,94.87
13.16,47.5
18.55,58.03
42.26,132.5
10.15,29.91
41.43,133.99
28.35,86.24
38.23,124.13
35.82,116.76
10.77,38.34
28.66,92.38
43.45,131.31
21.89,64.19
48.35,150.8
22.88,74.52
7.57,26.2
19.78,61.04
47.61,144.38
16.33,48.06
43.47,139.23
44.12,134.58
17.83,54.72
4.62,21.39
36.37,111.99
15.92,50.37
39.25,127.29
22.41,67.63
24.52,74.19
39.01,114.45
19.43,63.18
22.43,69.95
19.12,69.81
18.68,58.68
26.53,87.2
40.54,123.12
18.41,63.49
26.45,90.16
33.7,104.01
13.84,45.84
14.24,46.85
46.7,146.19
36.31,117.9
29.07,89.72
32.56,106.89
1.95,11.66
31.1,104.6
25.72,83.51
27.51,81.92
18.29,62.73
4.53,18.64
10.07,34.08
47.56,149.76
20.73,64.08
23.6,75.04
3.11,12.25
2.36,14.8
36.0,111.7
27.14,86.98
25.68,82.7
12.53,44.58
37.37,115.19
8.83,36.3
9.9,38.85
23.31,82.43
14.67,45.4
12.75,43.98
32.44,95.97
32.72,98.68
41.31,131.92
21.18,68.06
4.12,13.49
14.05,50.25
49.01,153.38
30.01,85.47
35.63,116.32
0.86,7.84
26.15,81.27
2.36,6.7
28.68,92.88
46.08,141.31
48.44,149.72
27.26,86.99
23.18,76.64
47.28,147.98
33.84,112.59
3.71,9.03
23.55,73.37
12.39,46.5
23.76,84.51
23.05,78.8
29.32,94.97
18.16,62.99
8.63,34.28
25.43,79.0
41.6,132.23
33.37,101.24
17.25,57.3
46.81,143.48
45.65,143.87
10.86,35.48
2.45,12.65
37.19,112.57
41.47,127.93
48.41,154.88
44.55,131.21
30.23,95.92
26.74,90.83
1.88,14.2
12.71,43.47
23.25,77.75
31.61,96.89
28.08,92.19
37.26,121.7
14.35,48.99
28.47,94.41
4.86,15.53
20.98,63.29
37.63,121.02
34.82,119.36
49.54,153.97
14.26,51.31
25.16,68.73
16.81,57.88
22.31,69.96
42.92,141.76
34.37,111.2
44.18,137.88
10.57,34.54
43.73,141.33
3.46,20.6
44.49,135.23
16.79,60.06
16.07,57.28
25.85,83.65
47.06,149.51
2.87,15.86
17.94,54.65
42.9,135.14
20.1,64.8
10.36,31.73
21.53,66.45
19.58,57.12
45.81,135.48
38.22,117.34
25.5,85.94
49.42,148.11
23.53,70.79
3.38,22.81
13.48,41.64
22.09,71.38
8.27,31.81
47.4,146.42
38.46,120.2
13.78,43.12
29.74,91.64
36.21,114.93
47.09,141.47
44.14,143.15
26.0,75.84
38.85,122.39
28.33,85.73
27.86,90.46
6.18,19.66
6.74,27.6
26.71,88.4
13.81,50.04
1.54,7.67
36.28,119.87
2.11,11.54
29.97,94.73
27.19,88.78
48.46,143.83
24.47,77.5
3.65,17.4
27.81,86.09
42.13,131.25
49.84,161.22
21.8,67.21
16.35,57.27
45.38,138.64
9.97,35.22
30.96,100.03
20.58,70.05
2.53,14.1
17.69,61.05
13.63,45.18
34.46,106.66
47.47,151.53
13.77,38.94
40.67,125.39
3.24,13.73
27.14,87.13
3.99,20.58
46.73,146.03
38.43,119.43
33.07,107.55
41.28,129.99
32.55,103.17
48.46,156.79
35.84,116.4
46.27,154.43
26.1,75.48
6.29,29.06
26.64,90.88
6.78,22.61
29.83,94.02
24.38,78.5
31.32,97.16
1.0,6.63
10.14,48.66
24.82,79.47
47.55,150.01
19.49,64.96
21.51,69.89
35.88,108.14
30.39,100.02
15.3,50.7
20.84,61.28
11.28,39.47
48.32,151.19
6.97,30.54
18.91,56.33
1.78,9.87
11.48,36.71
39.13,119.07
10.46,37.27
4.46,16.61
23.99,78.97
0.99,4.41
4.7,18.52
40.48,127.58
38.69,122.74
45.8,143.15
42.8,133.23
34.32,105.64
3.09,20.62
39.25,123.61
42.35,127.52
40.05,117.31
25.67,86.8
12.03,35.93
42.34,132.78
36.49,109.71
49.05,152.72
8.21,30.87
11.67,43.21
10.98,37.59
39.73,123.84
9.75,29.99
3.8,15.38
49.93,154.94
1.73,10.35
41.84,129.86
18.59,56.46
42.16,126.3
27.95,94.89
45.13,142.75
46.35,153.47
0.95,9.46
4.23,20.36
12.89,40.06
33.63,111.77
44.47,131.02
23.27,77.38
30.55,97.08
9.83,40.33
40.35,125.51
48.38,150.3
13.8,38.66
24.99,72.41
4.76,20.77
28.18,94.09
25.39,82.32
7.65,27.41
22.38,73.38
17.04,56.91
26.33,86.64
29.49,89.62
0.92,8.79
38.17,115.46
35.79,116.8
18.63,56.52
3.12,13.46
37.87,121.0
47.78,143.06
12.39,38.9
16.51,63.48
9.6,37.56
29.06,93.51
8.16,32.08
18.13,52.58
35.0,112.52
28.23,97.5
19.63,61.91
21.3,76.2
28.32,88.12
0.79,7.86
4.39,12.8
44.12,139.11
4.36,18.66
35.49,110.57
46.04,139.68
13.9,47.6
18.84,59.01
28.66,95.41
44.14,138.47
47.12,144.43
37.11,120.33
4.79,17.64
33.62,109.76
20.81,67.9
23.8,68.77
2.93,16.15
9.96,34.66
39.63,126.11
22.97,74.78
15.43,52.19
19.51,63.7
42.79,144.91
37.58,119.83
13.98,39.87
6.32,17.92
12.97,45.66
46.08,140.94
29.29,97.16
26.91,87.01
30.02,96.57
18.62,57.17
40.45,128.65
26.4,84.9
6.28,20.09
6.89,21.94
27.07,92.85
46.86,147.85
15.76,50.76
43.54,133.44
38.32,120.01
12.77,44.45
2.3,6.51
5.54,21.12
36.56,106.49
10.38,36.05
18.88,67.46
25.33,75.8
36.41,113.67
6.1,22.45
20.62,62.35
24.51,76.72
27.27,81.53
41.01,124.16
9.0,32.65
40.49,128.01
34.8,108.08
28.02,94.41
35.13,113.31
20.89,75.56
7.35,26.58
33.46,101.17
26.47,83.66
32.15,109.51
17.23,52.68
45.39,144.57
29.57,89.61
4.73,17.72
22.77,71.29
37.94,115.15
39.81,127.55
24.98,85.71
44.79,142.98
13.75,46.36
20.82,61.53
44.98,140.46
44.86,142.1
34.44,107.96
43.02,139.37
4.89,18.9
43.32,132.55
16.37,58.06
9.33,36.45
12.35,48.04
21.19,70.66
12.93,40.58
16.37,43.74
7.18,19.65
15.16,48.16
28.83,96.79
22.37,77.01
17.66,56.37
37.45,120.6
44.73,133.68
37.96,123.85
16.93,54.68
37.35,119.64
8.02,31.22
6.95,27.71
17.61,53.02
40.48,124.1
12.69,47.3
3.63,17.92
7.02,21.73
43.01,135.53
31.87,96.43
13.03,39.04
27.99,86.48
26.62,84.46
32.94,99.02
12.04,44.69
43.29,132.03
15.81,52.31
34.86,111.37
1.3,16.28
18.95,64.21
17.91,57.51
27.4,83.26
4.1,12.29
39.61,119.91
11.28,38.24
34.01,111.86
40.26,125.26
28.31,87.7
37.17,116.98
33.26,111.38
18.1,56.28
40.54,128.45
15.09,48.81
28.78,92.13
37.4,119.75
19.26,68.27
15.49,51.24
23.24,79.25
40.99,129.59
46.53,139.41
27.48,86.66
33.24,114.03
45.21,140.18
5.38,19.88
11.99,39.7
35.59,109.91
41.28,123.32
42.92,124.58
21.05,65.05
4.92,18.36
22.17,73.71
11.92,39.28
14.91,50.25
38.73,116.45
4.24,10.86
41.47,130.79
21.67,72.61
30.01,98.94
4.94,24.63
17.2,61.87
4.94,22.57
48.1,147.01
40.46,127.51
23.25,73.47
11.57,38.79
46.71,146.69
17.56,62.74
8.47,33.45
28.38,90.1
47.22,147.04
0.69,8.51
12.29,46.57
46.95,153.28
8.97,32.43
6.11,22.5
28.72,91.8
43.16,138.61
24.12,79.43
49.73,152.15
34.12,107.41
4.17,17.56
49.65,151.35
20.69,64.44
14.73,44.34
28.12,88.76
15.56,56.21
4.78,23.41
0.57,6.61
22.75,80.4
41.92,130.56
28.83,90.13
49.96,146.97
14.7,49.89
14.38,44.57
8.41,36.03
8.62,25.89
14.62,54.0
39.75,125.06
45.33,136.41
48.77,144.66
12.0,42.48
44.12,133.69
16.75,47.36
6.09,31.17
43.57,139.17
31.99,96.38
8.65,23.69
21.78,75.05
14.72,43.74
36.97,116.31
22.94,75.58
49.47,151.35
3.21,10.72
18.07,51.61
24.35,79.9
25.41,90.74
16.14,48.83
36.6,110.81
43.8,139.5
46.97,136.15
40.35,122.9
42.6,133.65
27.75,84.94
41.38,131.22
15.52,53.22
20.22,66.13
16.19,50.53
23.64,74.27
14.64,49.22
48.1,150.14
15.99,58.67
5.35,23.98
26.58,83.23
3.33,17.24
5.97,25.45
11.36,36.46
23.49,77.78
21.95,69.9
40.08,126.42
37.1,120.35
21.6,73.91
17.02,52.58
16.17,49.04
38.81,128.55
3.08,21.36
1.13,11.33
39.88,123.45
24.12,76.18
6.98,22.02
12.16,42.35
46.66,144.49
43.05,133.76
35.63,107.3
24.37,81.93
26.26,85.56
48.77,153.15
48.31,142.77
11.16,32.4
40.65,122.55
10.26,38.88
11.07,36.25
33.97,102.76
20.55,69.26
46.61,143.54
4.91,21.21
25.82,78.39
45.97,142.79
45.25,146.1
8.25,34.7
18.65,57.77
31.15,97.34
8.39,33.42
48.42,150.61
45.78,143.75
8.76,36.83
6.5,25.36
4.73,16.81
45.52,146.58
10.08,31.96
21.11,68.23
22.72,70.84
30.15,90.68
4.05,16.75
11.72,40.42
46.61,143.82
45.47,145.4
39.17,119.48
1.46,10.83
16.69,50.21
31.58,109.34
14.12,44.74
45.52,135.09
31.88,99.7
4.06,18.08
45.5,145.02
47.91,153.02
4.35,20.53
26.85,88.92
15.52,55.96
19.95,65.83
9.39,30.13
29.11,92.7
47.92,145.9
25.4,85.4
4.6,23.62
31.19,103.62
17.34,52.42
42.87,137.85
22.02,68.76
10.05,36.61
9.96,38.19
38.55,114.91
13.65,49.39
38.48,114.24
10.69,36.28
16.42,58.18
23.54,80.93
47.19,149.8
46.62,142.6
10.74,34.82
18.23,59.13
7.9,28.9
25.74,85.73
23.3,74.64
45.09,138.42
46.54,143.17
19.49,68.0
24.84,79.75
44.86,145.69
40.43,130.1
0.68,4.95
16.34,52.23
21.38,68.7
11.87,40.07
10.38,40.76
2.37,9.95
32.35,102.49
13.49,46.82
3.09,17.1
11.93,42.69
40.19,127.17
42.65,131.04
24.41,76.72
21.1,69.28
48.9,150.96
10.43,32.55
11.16,36.72
14.95,50.53
9.05,36.91
19.28,59.07
45.59,137.36
30.96,100.92
20.89,66.04
46.75,141.87
2.9,13.62
10.91,34.13
28.51,99.35
30.97,94.81
2.46,13.14
20.45,68.42
32.63,106.69
35.05,105.85
32.09,103.08
16.37,47.54
5.13,21.62
21.64,69.7
6.87,28.63
47.41,148.26
24.02,76.62
16.2,53.47
38.43,114.48
25.15,77.19
15.85,58.62
40.69,127.9
43.42,138.0
33.81,103.97
2.82,16.96
28.53,89.48
38.28,114.1
7.26,26.44
11.82,45.64
44.18,129.28
1.5,12.43
37.76,118.91
23.95,87.23
22.62,82.02
0.85,3.0
41.06,133.71
18.31,58.37
27.27,86.03
34.03,104.78
35.28,108.04
47.82,153.73
26.8,75.99
20.29,63.2
47.71,150.83
32.28,93.7
15.26,49.85
6.76,20.45
42.21,132.56
18.43,60.48
33.19,108.31
23.81,67.14
10.35,37.76
30.28,92.85
3.5,21.31
20.96,66.11
27.56,84.4
22.08,69.05
37.56,119.94
41.48,132.23
38.68,120.93
2.42,8.35
10.11,30.59
27.06,88.9
46.77,147.42
41.83,132.13
42.21,137.95
15.51,48.35
21.76,78.18
23.8,77.75
8.29,27.85
2.04,10.9
47.37,142.35
12.42,38.16
12.38,41.68
4.63,21.99
46.46,141.57
29.2,101.19
33.52,105.38
45.62,139.46
17.61,52.69
31.26,96.71
2.42,18.03
9.75,41.13
41.65,132.4
38.46,120.59
17.86,52.83
19.15,52.17
26.91,86.49
0.51,4.94
12.44,40.14
10.81,39.01
12.9,38.35
40.39,132.02
14.34,55.48
9.98,37.7
25.46,80.18
43.35,132.63
12.45,41.11
4.39,19.44
18.14,63.46
37.51,119.33
27.76,93.32
40.93,130.0
48.0,153.13
39.74,124.09
30.39,91.57
24.92,84.91
2.48,21.19
49.22,153.85
19.48,61.26
8.04,31.0
33.5,104.1
14.57,48.84
29.5,93.83
29.55,90.61
22.56,69.82
41.89,130.38
13.62,45.06
22.71,75.4
27.12,87.43
33.35,107.47
39.31,122.36
20.04,61.9
32.48,98.26
7.96,32.82
46.67,143.06
19.46,60.85
36.61,119.95
1.51,7.95
10.66,28.25
24.61,79.71
43.97,134.72
26.6,81.91
46.53,144.03
24.45,70.15
24.78,71.89
6.43,22.44
40.23,127.94
12.72,42.12
45.03,138.87
45.59,141.75
47.19,150.14
26.25,83.91
34.02,106.85
39.04,119.88
6.99,24.4
30.25,96.46
2.2,16.85
25.13,81.34
8.16,26.24
9.55,32.46
18.57,65.14
21.91,71.03
31.35,93.51
4.18,19.29
25.43,78.72
9.54,29.02
28.91,92.07
32.05,97.79
28.06,92.42
37.05,116.5
17.11,61.71
38.37,121.51
21.92,68.78
24.47,76.36
32.58,101.3
1.41,11.2
32.87,97.85
31.12,99.45
15.84,48.83
4.75,28.2
5.0,22.21
46.2,146.2
34.62,109.15
6.79,18.99
18.16,59.55
29.83,96.05
41.86,128.3
2.66,12.68
12.21,44.16
44.54,139.07
0.95,8.95
10.47,38.51
47.97,153.86
30.86,94.26
13.45,53.12
3.82,24.2
1.9,8.47
12.61,45.53
44.13,144.69
21.09,74.03
36.16,106.6
45.96,142.25
20.7,65.08
9.97,38.33
26.1,87.07
45.45,136.62
40.32,123.12
3.76,9.98
34.78,108.99
28.81,90.28
45.42,143.12
6.56,31.91
26.93,86.88
44.03,135.9
20.8,70.6
24.36,76.67
3.99,16.24
14.27,48.5
16.56,49.93
47.28,145.62
14.49,45.28
23.31,78.17
33.73,102.07
8.53,26.83
24.58,75.9
37.06,113.04
43.41,141.92
31.5,103.84
33.62,107.81
6.75,23.63
47.32,146.69
7.06,32.5
38.85,120.3
13.61,41.53
46.71,148.41
36.14,112.47
37.81,117.75
11.34,38.13
22.43,71.67
31.08,100.23
38.61,119.62
5.65,23.17
48.14,153.59
44.57,144.61
13.88,43.04
41.23,132.76
26.16,88.0
23.36,80.12
16.06,53.39
29.26,91.82
36.63,108.71
20.84,67.92
31.65,107.07
35.12,111.61
35.7,111.24
3.07,16.54
43.06,129.43
23.18,73.46
13.49,48.73
12.47,44.64
24.41,76.23
44.4,145.33
19.23,56.85
37.61,119.09
5.29,24.26
24.06,82.14
49.59,154.25
38.64,123.97
10.92,37.78
25.32,87.64
12.06,42.48
20.77,71.96
39.11,117.72
38.68,120.57
11.79,42.53
46.15,145.57
29.83,92.22
19.31,55.48
25.35,74.0
30.45,92.56
28.21,100.79
24.58,66.59
25.49,80.81
9.23,31.52
40.73,127.36
27.32,86.62
6.99,22.04
38.42,124.35
46.66,138.44
47.39,154.65
18.77,63.11
7.21,22.98
26.16,80.72
6.07,27.8
46.73,139.83
9.59,33.96
13.01,43.91
20.63,66.65
19.47,65.58
39.84,127.09
23.09,75.92
8.95,36.34
13.73,47.21
25.7,80.1
7.8,23.87
30.78,97.58
28.5,92.07
35.88,105.56
46.92,147.52
45.66,138.48
47.33,143.39
12.61,43.44
7.01,17.64
15.46,57.18
44.81,143.07
48.62,146.09
43.04,133.36
5.95,23.45
47.4,144.2
21.46,67.38
0.96,7.39
22.4,72.15
2.78,12.81
27.42,87.49
17.26,58.27
23.94,75.46
30.85,99.29
43.51,140.19
33.26,106.6
21.99,77.92
41.06,122.57
45.33,138.65
6.43,25.74
26.83,86.46
14.58,47.21
2.83,15.94
33.59,106.61
43.21,139.33
8.56,26.45
40.71,127.37
42.74,131.45
45.76,145.71
13.63,48.08
45.25,138.81
16.37,58.12
27.84,88.43
3.0,9.03
2.67,12.0
36.16,122.75
22.5,71.75
13.19,45.51
9.93,35.93
33.66,105.82
0.52,12.69
40.39,129.11
4.42,20.88
9.98,33.86
19.62,66.64
24.5,77.27
18.07,60.93
16.38,62.38
48.21,155.89
32.26,101.31
1.66,10.87
21.79,65.99
43.81,135.47
15.42,42.37
5.18,24.2
38.04,116.13
30.5,96.11
28.73,89.38
3.15,18.58
7.45,32.84
31.32,104.59
10.79,32.25
25.45,83.97
27.47,83.93
14.53,49.2
47.45,151.19
42.2,130.56
36.26,114.66
4.36,15.61
5.75,26.63
24.89,78.81
8.46,28.23
48.92,153.13
8.35,33.72
24.63,73.31
18.52,62.4
32.15,99.46
6.89,28.33
21.8,68.33
14.1,43.84
44.44,135.49
2.51,13.19
45.73,144.33
41.73,127.7
15.23,50.91
39.57,121.13
2.05,9.64
48.36,148.11
26.57,81.87
15.51,46.66
18.45,60.05
3.79,20.89
49.47,153.76
2.44,11.14
32.92,106.98
22.42,70.28
47.47,148.19
12.68,36.81
26.84,85.5
24.38,76.8
35.29,103.43
3.87,14.81
10.09,25.88
11.12,36.0
37.04,118.09
9.86,30.96
28.89,88.82
11.15,32.38
43.15,135.61
47.14,144.64
26.17,83.33
17.94,63.41
12.09,37.26
2.96,18.95
13.79,45.35
32.88,107.86
26.91,85.29
47.23,140.15
20.12,60.38
34.85,108.5
24.72,72.51
25.87,84.74
13.75,49.54
23.02,68.13
23.8,75.27
35.48,111.06
47.06,148.94
16.8,57.04
2.59,11.11
25.07,74.54
27.45,87.36
8.84,31.0
38.14,116.15
49.25,161.23
47.32,147.64
10.26,33.17
43.83,134.25
35.37,114.45
22.97,78.65
27.26,89.25
42.56,136.73
24.27,72.85
18.97,61.74
24.92,75.14
29.17,95.72
9.86,38.17
45.09,136.33
33.87,104.22
31.85,96.69
5.43,22.18
30.41,95.82
6.49,24.62
4.4,16.88
26.6,92.14
20.44,70.15
29.65,93.36
4.92,13.63
21.83,63.72
9.15,25.98
49.36,154.84
28.28,89.17
34.53,113.51
16.61,57.69
5.19,11.65
48.81,148.13
14.67,42.3
21.48,67.83
32.67,104.25
1.72,10.47
40.61,126.75
27.06,81.49
14.27,57.06
3.55,16.26
8.54,36.92
44.8,142.68
34.46,110.81
12.87,46.05
3.75,14.02
34.69,106.7
28.83,91.1
20.52,65.92
18.5,50.69
11.23,38.63
33.65,108.22
48.55,145.43
9.2,28.32
30.06,95.43
21.5,71.14
22.61,72.16
13.08,45.62
41.34,129.56
24.52,77.02
27.4,87.05
15.59,51.63
9.5,33.59
4.75,18.66
35.85,113.91
10.21,39.43
34.66,110.72
19.82,55.24
21.08,62.7
23.72,78.54
18.7,57.85
5.48,26.14
15.83,46.57
33.35,108.37
33.46,101.87
14.67,53.5
23.28,71.87
10.08,31.36
10.91,38.06
1.64,4.05
44.89,135.87
10.93,41.26
11.76,46.1
14.34,47.11
6.81,23.44
32.14,95.34
4.22,20.2
7.14,24.66
32.42,97.4
17.31,58.05
35.54,106.35
28.09,89.89
13.17,42.95
32.72,103.92
6.26,17.96
27.05,86.95
22.14,64.31
13.76,47.36
30.4,95.84
43.63,128.4
49.95,154.78
30.58,99.55
20.53,64.82
11.65,34.74
13.23,42.96
24.23,68.63
18.68,62.31
45.73,145.21
18.73,59.31
18.99,60.92
19.48,67.91
41.91,136.89
32.71,106.06
30.9,93.65
17.04,61.07
40.99,130.43
2.4,13.15
43.6,137.05
25.88,86.91
20.21,58.2
25.11,79.72
33.54,101.06
1.13,10.04
43.64,132.66
22.61,85.19
17.48,60.44
7.34,22.37
22.25,75.59
25.07,78.57
20.48,66.81
34.09,106.71
21.33,61.7
48.09,146.85
30.16,90.98
40.47,116.76
5.91,20.62
20.17,64.45
17.17,50.64
28.69,95.38
43.13,135.86
4.38,18.54
4.09,19.34
42.59,134.96
11.04,39.18
33.6,111.99
27.37,78.74
41.73,132.31
6.69,23.58
6.92,31.37
28.06,90.66
47.35,146.58
21.04,73.89
16.68,54.32
30.53,98.27
46.56,142.15
41.93,131.31
49.78,162.59
1.62,13.29
6.09,24.96
30.67,91.51
41.12,137.79
14.62,43.98
12.34,42.31
39.46,125.21
3.29,17.4
18.78,58.53
25.54,84.29
28.24,84.8
36.57,121.33
18.06,54.06
30.83,95.41
29.48,95.71
27.61,87.14
32.2,107.68
13.34,50.06
4.69,21.05
6.4,21.34
11.62,39.35
25.26,74.94
42.1,127.94
35.21,109.67
39.56,127.19
17.87,60.32
20.53,65.51
19.99,61.93
10.0,38.05
3.53,13.28
29.75,96.97
49.47,155.47
8.76,35.54
2.81,10.01
39.09,120.49
13.0,44.0
41.57,128.47
35.34,108.34
47.31,144.2
20.74,62.11
33.27,101.71
23.51,78.33
31.71,103.71
22.76,74.44
9.84,33.53
25.64,81.5
26.66,90.64
40.62,130.29
36.91,105.27
33.36,101.66
6.11,21.26
36.17,119.64
25.27,83.32
44.76,133.52
46.03,145.88
3.23,26.18
41.12,131.66
2.37,8.62
18.67,67.03
27.34,88.37
7.83,25.8
37.44,117.52
0.91,6.77
8.85,28.73
29.25,87.88
35.86,110.18
45.87,142.42
35.42,114.45
33.75,101.16
20.02,59.54
0.56,7.11
6.45,23.03
26.96,84.31
33.92,103.08
21.16,65.01
36.67,110.52
26.33,76.83
4.17,18.86
10.0,36.99
42.08,137.89
36.38,116.51
44.79,139.23
6.32,25.85
49.52,152.05
10.87,34.19
1.08,10.84
49.87,155.87
14.41,43.13
33.57,105.55
9.25,29.41
29.22,96.34
45.25,139.04
16.35,60.88
33.68,110.75
9.8,30.04
31.43,96.61
17.15,59.15
