Customer_ID,Annual_Spend,Order_Count,Avg_Order_Value,Days_Since_Last_Purchase,Product_Category_Count,Mobile_App_Usage,Website_Visits,Wishlist_Items,Coupon_Usage_Rate,Return_Rate
CUST_001664,39125.3,67,13689.62,269,13,76,162,66,0.138,0.3
CUST_001665,148434.07,111,9917.71,358,21,14,169,88,0.499,0.229
CUST_001666,58923.33,2,7889.0,35,17,27,81,6,0.89,0.196
CUST_001667,29747.14,249,6438.33,33,15,66,147,73,0.469,0.102
CUST_001668,42051.8,89,8716.83,87,18,86,59,43,0.196,0.19
CUST_001669,107843.25,177,11604.31,145,11,3,136,43,0.093,0.256
CUST_001670,87790.93,198,4961.4,15,4,46,114,50,0.944,0.313
CUST_001671,50652.69,26,5776.9,232,20,49,32,82,0.743,0.033
CUST_001672,46315.08,200,6934.31,40,11,59,48,78,0.313,0.283
CUST_001673,45513.73,99,11341.65,254,10,61,195,84,0.295,0.297
CUST_001674,31392.14,27,16389.77,280,22,66,3,20,0.895,0.224
CUST_001675,185491.25,89,21432.42,125,13,102,122,36,0.178,0.086
CUST_001676,47780.63,146,7320.87,7,22,71,175,27,0.535,0.216
CUST_001677,140366.34,182,4756.46,349,8,42,15,31,0.714,0.201
CUST_001678,173671.56,1,9595.42,339,13,88,174,56,0.396,0.19
CUST_001679,120429.24,189,22380.7,323,9,117,25,40,0.04,0.184
CUST_001680,44261.29,240,444.55,175,1,57,69,53,0.228,0.044
CUST_001681,79428.38,103,17011.14,227,1,104,36,26,0.902,0.073
CUST_001682,58868.6,131,12033.57,322,15,51,149,86,0.523,0.039
CUST_001683,31805.95,247,4193.95,17,22,75,6,73,0.815,0.097
CUST_001684,75135.73,196,8161.33,55,4,68,169,39,0.556,0.105
CUST_001685,26230.34,41,5778.76,34,20,96,29,40,0.944,0.098
CUST_001686,137499.5,165,21970.24,117,1,45,73,69,0.909,0.084
CUST_001687,43250.67,51,12150.46,281,12,24,120,23,0.483,0.294
CUST_001688,68927.59,15,14164.74,253,11,24,5,17,0.318,0.327
CUST_001689,73006.34,8,14923.45,212,19,34,23,73,0.602,0.131
CUST_001690,49949.44,38,16062.5,60,15,60,193,55,0.675,0.122
CUST_001691,90281.3,114,12489.78,87,21,14,167,14,0.498,0.338
CUST_001692,42940.36,83,643.26,270,10,105,120,97,0.822,0.25
CUST_001693,110184.12,56,8501.12,346,1,89,142,71,0.183,0.117
CUST_001694,23337.44,175,4760.06,31,24,73,180,34,0.334,0.285
CUST_001695,65412.31,218,17067.54,132,3,87,84,26,0.686,0.138
CUST_001696,232640.66,103,1606.28,63,14,34,132,88,0.247,0.235
CUST_001697,29725.72,138,14182.32,198,15,28,88,2,0.44,0.397
CUST_001698,37256.38,102,5423.67,255,1,37,35,20,0.964,0.121
CUST_001699,85796.67,78,23731.38,341,10,68,173,38,0.626,0.372
CUST_001700,67894.29,177,8521.42,154,22,23,150,31,0.949,0.128
CUST_001701,76530.23,169,8265.49,230,1,18,87,49,0.722,0.216
CUST_001702,84324.77,83,23099.94,300,15,45,44,84,0.725,0.184
CUST_001703,93368.1,30,10550.23,34,3,48,9,8,0.592,0.313
CUST_001704,130195.17,5,24078.99,25,21,43,53,49,0.142,0.024
CUST_001705,79767.63,119,799.42,22,20,72,69,0,0.52,0.251
CUST_001706,50570.3,223,7797.35,140,23,25,84,3,0.253,0.304
CUST_001707,95875.1,199,16721.59,284,22,24,31,3,0.999,0.189
CUST_001708,226368.02,211,22293.25,319,12,34,42,89,0.267,0.042
CUST_001709,54565.46,31,6558.86,155,19,113,117,33,0.231,0.098
CUST_001710,30267.49,180,23275.84,112,16,35,120,26,0.624,0.272
CUST_001711,129956.68,231,14934.21,138,8,13,14,14,0.511,0.358
CUST_001712,55035.47,216,20065.0,208,24,55,65,31,0.021,0.169
CUST_001713,13083.82,226,10050.74,322,14,5,142,40,0.13,0.224
CUST_001714,108357.93,249,5462.07,363,18,31,114,70,0.811,0.091
CUST_001715,41161.98,23,22798.64,85,23,25,80,60,0.484,0.165
CUST_001716,56197.45,48,23341.77,284,1,14,19,62,0.146,0.135
CUST_001717,75537.63,109,12539.86,59,2,48,177,60,0.465,0.262
CUST_001718,68415.16,40,361.08,53,24,94,5,13,0.253,0.394
CUST_001719,98382.31,6,2922.62,92,12,55,78,22,0.224,0.325
CUST_001720,44141.67,38,14411.09,324,17,36,124,64,0.958,0.077
CUST_001721,85748.52,169,789.66,264,2,101,144,31,0.362,0.231
CUST_001722,49927.01,100,10043.42,212,17,52,119,40,0.046,0.027
CUST_001723,100425.09,27,7723.57,332,21,57,25,25,0.97,0.099
CUST_001724,92111.7,203,17915.84,9,7,100,21,47,0.795,0.069
CUST_001725,31107.15,69,1578.35,357,6,82,63,72,0.254,0.134
CUST_001726,128051.46,57,12320.54,202,6,77,57,15,0.409,0.272
CUST_001727,41143.68,17,14562.03,195,22,35,36,30,0.862,0.2
CUST_001728,105412.92,244,15508.82,57,8,100,77,65,0.357,0.373
CUST_001729,77427.8,71,10247.91,255,5,10,199,31,0.567,0.085
CUST_001730,216799.57,219,7748.32,222,15,26,120,9,0.535,0.146
CUST_001731,51204.05,47,17125.83,179,7,1,27,24,0.401,0.132
CUST_001732,46886.18,249,21219.71,361,3,21,48,81,0.64,0.094
CUST_001733,59065.74,79,17401.72,34,10,65,66,97,0.473,0.397
CUST_001734,48425.13,110,23316.14,358,3,83,102,92,0.021,0.155
CUST_001735,104815.75,13,17988.14,102,14,107,125,44,0.814,0.376
CUST_001736,19313.94,139,19162.54,160,22,111,92,23,0.113,0.156
CUST_001737,28636.07,124,4364.0,199,3,16,194,2,0.464,0.082
CUST_001738,28354.41,109,10604.58,159,1,3,168,61,0.58,0.048
CUST_001739,116449.77,90,12229.37,182,1,13,173,78,0.706,0.342
CUST_001740,198278.79,86,6556.07,352,19,6,86,66,0.411,0.013
CUST_001741,55652.68,92,13307.79,135,4,78,86,54,0.736,0.386
CUST_001742,53200.59,24,7411.64,225,2,93,54,94,0.131,0.167
CUST_001743,62883.34,221,17250.05,242,11,15,138,9,0.653,0.099
CUST_001744,135038.45,73,11863.15,105,24,103,153,54,0.826,0.247
CUST_001745,31283.71,234,11578.41,70,12,65,199,21,0.889,0.053
CUST_001746,70746.5,4,24594.33,76,13,18,12,13,0.58,0.029
CUST_001747,118496.46,113,9932.63,53,16,0,163,72,0.313,0.331
CUST_001748,85030.55,46,9184.93,276,16,30,127,81,0.163,0.17
CUST_001749,68371.21,248,8101.39,110,19,118,63,7,0.346,0.207
CUST_001750,120660.04,18,22389.78,223,23,3,50,14,0.54,0.071
CUST_001751,9024.85,43,12518.75,74,20,90,75,14,0.196,0.025
CUST_001752,96231.57,208,15080.36,13,21,57,21,51,0.953,0.147
CUST_001753,37878.81,161,4684.3,257,20,55,59,69,0.897,0.202
CUST_001754,16623.24,93,13615.37,188,9,52,129,53,0.033,0.306
CUST_001755,85634.35,103,7011.28,363,16,88,55,75,0.562,0.2
CUST_001756,156617.37,124,18319.8,238,7,85,167,41,0.789,0.313
CUST_001757,54381.87,10,20846.7,333,13,42,155,18,0.245,0.046
CUST_001758,116659.2,73,17927.31,303,4,73,96,39,0.524,0.026
CUST_001759,185089.5,187,18310.06,90,13,113,2,68,0.406,0.064
CUST_001760,150307.75,31,12909.37,183,8,96,190,26,0.197,0.309
CUST_001761,188711.59,156,17860.53,16,2,48,150,73,0.615,0.304
CUST_001762,100658.54,60,10682.64,11,7,111,54,42,0.994,0.057
CUST_001763,63120.67,249,16356.93,165,11,107,159,51,0.365,0.012
CUST_001764,19508.86,131,6624.17,145,17,59,83,45,0.552,0.274
CUST_001765,50400.49,118,1929.97,281,24,93,27,13,0.328,0.342
CUST_001766,33180.82,183,10454.14,36,14,93,123,63,0.877,0.302
CUST_001767,273664.97,14,11652.1,69,13,15,7,60,0.865,0.081
CUST_001768,52938.17,186,6558.9,168,15,72,2,97,0.179,0.234
CUST_001769,65267.1,217,18247.2,334,22,80,93,57,0.9,0.303
CUST_001770,88083.43,143,2024.05,169,21,98,88,48,0.152,0.102
CUST_001771,61729.78,2,5724.16,252,9,59,180,78,0.095,0.211
CUST_001772,196130.54,24,18764.41,345,3,113,156,28,0.653,0.126
CUST_001773,38721.31,206,11040.68,296,13,46,93,25,0.386,0.09
CUST_001774,68612.17,64,17691.03,141,13,14,88,26,0.531,0.388
CUST_001775,35606.04,240,14273.65,272,9,62,58,66,0.653,0.365
CUST_001776,23765.36,199,23777.68,224,18,111,151,66,0.053,0.178
CUST_001777,39017.35,100,15025.34,182,5,27,165,34,0.293,0.055
CUST_001778,58341.81,114,568.75,220,11,19,27,59,0.461,0.291
CUST_001779,44333.17,24,8951.36,52,2,96,61,60,0.267,0.102
CUST_001780,36875.6,155,3747.9,117,17,62,50,98,0.049,0.067
CUST_001781,22372.28,165,23130.92,364,23,32,6,69,0.087,0.153
CUST_001782,56490.41,230,2779.51,158,20,35,22,77,0.802,0.212
CUST_001783,20883.11,222,9815.13,135,21,12,45,89,0.911,0.039
CUST_001784,101929.75,91,5807.26,76,4,61,77,2,0.152,0.229
CUST_001785,63430.99,167,21198.71,335,22,67,105,32,0.249,0.006
CUST_001786,21584.14,191,7852.45,44,18,22,27,41,0.652,0.357
CUST_001787,48221.18,207,24798.96,17,24,71,23,12,0.954,0.368
CUST_001788,35365.45,26,1157.69,354,20,12,6,28,0.3,0.293
CUST_001789,74863.53,65,3381.26,204,8,87,111,8,0.855,0.187
CUST_001790,153018.68,120,5771.04,323,19,39,78,31,0.506,0.102
CUST_001791,16112.96,4,20315.43,82,12,109,176,21,0.957,0.298
CUST_001792,64894.51,157,21987.23,49,11,29,2,85,0.136,0.373
CUST_001793,53525.16,249,1971.99,280,16,93,1,57,0.974,0.063
CUST_001794,95792.34,1,1005.01,165,5,24,6,56,0.441,0.186
CUST_001795,69510.82,235,18665.01,242,3,96,120,97,0.953,0.126
CUST_001796,35370.08,50,3507.13,163,12,72,20,9,0.459,0.143
CUST_001797,47890.01,110,3498.36,323,15,25,136,24,0.53,0.162
CUST_001798,34295.93,214,754.69,55,16,23,139,61,0.805,0.381
CUST_001799,127160.46,139,1435.24,38,13,96,23,62,0.723,0.103
CUST_001800,60774.05,74,6739.15,318,7,38,32,75,0.62,0.197
CUST_001801,226575.5,187,1812.14,127,15,88,42,2,0.417,0.381
CUST_001802,57384.95,62,9348.2,121,3,115,81,82,0.792,0.19
CUST_001803,36465.26,81,20852.82,246,12,108,117,96,0.948,0.345
CUST_001804,20752.04,164,8292.74,185,8,78,4,46,0.01,0.024
CUST_001805,16946.26,56,18250.29,207,12,60,122,54,0.588,0.381
CUST_001806,19753.87,111,2528.97,314,18,104,70,25,0.866,0.075
CUST_001807,72185.08,218,16552.5,303,3,111,88,12,0.653,0.392
CUST_001808,85485.97,240,8055.33,238,12,48,141,6,0.801,0.07
CUST_001809,19794.64,21,18793.87,214,23,40,115,33,0.895,0.178
CUST_001810,112030.54,141,3579.05,291,21,69,163,21,0.751,0.123
CUST_001811,42695.86,9,22467.51,223,23,19,34,83,0.717,0.173
CUST_001812,66353.72,139,6215.91,87,2,43,107,22,0.965,0.1
CUST_001813,185082.04,203,8957.82,24,14,15,177,47,0.864,0.386
CUST_001814,112171.87,70,23764.48,219,14,20,78,13,0.815,0.122
CUST_001815,49614.01,129,14546.36,274,4,14,10,93,0.086,0.261
CUST_001816,32085.69,118,9271.13,134,17,38,151,86,0.239,0.055
CUST_001817,13276.21,198,23750.13,232,15,41,74,51,0.557,0.33
CUST_001818,36191.97,205,8361.12,65,16,60,43,82,0.71,0.217
CUST_001819,51648.11,214,2552.79,79,5,3,178,38,0.303,0.392
CUST_001820,30000.65,56,24921.85,254,24,23,144,40,0.093,0.169
CUST_001821,54618.07,31,6842.55,124,17,2,124,35,0.311,0.078
CUST_001822,63183.36,214,21311.19,145,23,113,197,5,0.771,0.138
CUST_001823,51154.25,37,4305.41,102,7,0,84,22,0.877,0.295
CUST_001824,37986.96,175,18337.58,276,23,93,7,9,0.913,0.264
CUST_001825,67376.95,91,13206.34,123,15,12,78,98,0.379,0.311
CUST_001826,81581.55,114,24526.48,266,17,53,117,84,0.373,0.029
CUST_001827,27909.45,244,13910.19,277,12,81,121,95,0.407,0.232
CUST_001828,160757.56,206,820.38,110,11,39,73,59,0.376,0.373
CUST_001829,55881.48,128,15176.17,312,19,10,27,29,0.666,0.043
CUST_001830,60669.4,175,3803.85,88,11,41,139,96,0.358,0.038
CUST_001831,98297.13,122,20003.81,157,2,92,170,69,0.02,0.287
CUST_001832,70491.77,69,21442.89,215,15,3,119,4,0.439,0.126
CUST_001833,116680.61,186,12155.92,300,5,24,164,78,0.224,0.263
CUST_001834,73202.65,36,19623.89,35,18,99,107,56,0.029,0.218
CUST_001835,38999.1,32,3798.75,86,21,35,126,42,0.471,0.394
CUST_001836,77114.95,226,12403.54,117,21,63,62,51,0.206,0.356
CUST_001837,26886.82,64,9969.82,327,16,43,100,88,0.453,0.271
CUST_001838,64601.43,199,15360.67,181,4,39,92,76,0.278,0.105
CUST_001839,58497.48,170,1303.03,67,23,91,62,5,0.604,0.105
CUST_001840,51757.17,48,18852.65,358,10,44,9,1,0.991,0.353
CUST_001841,54722.14,202,2162.41,158,22,7,79,16,0.547,0.234
CUST_001842,16037.83,242,16480.49,284,2,84,36,87,0.647,0.316
CUST_001843,40777.78,81,657.74,163,15,34,10,11,0.919,0.18
CUST_001844,63894.68,158,20830.82,360,4,43,114,43,0.374,0.041
CUST_001845,66963.27,149,4532.55,72,16,17,89,53,0.167,0.133
CUST_001846,29162.16,60,12984.34,118,7,46,18,77,0.283,0.064
CUST_001847,145218.6,141,6685.02,340,12,24,51,6,0.403,0.313
CUST_001848,32652.53,1,18121.65,194,3,109,117,89,0.645,0.28
CUST_001849,118021.26,65,8169.51,88,17,40,17,31,0.005,0.035
CUST_001850,80743.77,239,18170.31,344,9,4,93,28,0.853,0.249
CUST_001851,38087.48,33,7264.81,75,8,63,31,45,0.076,0.35
CUST_001852,207464.94,38,18861.33,220,23,61,150,72,0.901,0.279
CUST_001853,25963.69,25,959.02,138,6,110,139,77,0.949,0.204
CUST_001854,113937.8,154,7226.12,240,15,71,57,52,0.99,0.125
CUST_001855,120620.87,205,12566.11,153,10,86,20,80,0.81,0.355
CUST_001856,37442.66,59,1317.48,52,23,2,148,24,0.142,0.169
CUST_001857,158692.83,220,4813.64,141,6,107,28,52,0.706,0.342
CUST_001858,50260.13,161,23376.52,319,15,36,46,93,0.203,0.313
CUST_001859,73283.12,101,24425.49,30,14,94,139,28,0.897,0.326
CUST_001860,71842.05,127,18545.8,222,19,92,57,92,0.317,0.396
CUST_001861,54501.52,41,6454.56,291,13,40,168,81,0.327,0.3
CUST_001862,105616.07,158,6660.83,265,14,19,18,94,0.918,0.014
CUST_001863,104343.34,57,16215.6,281,3,66,139,82,0.013,0.082
CUST_001864,17606.57,177,3116.47,275,4,86,22,80,0.194,0.014
CUST_001865,149199.28,48,23718.07,43,14,39,132,5,0.422,0.076
CUST_001866,18699.57,72,5775.36,61,14,84,121,75,0.701,0.025
CUST_001867,123350.15,177,24990.96,200,8,76,153,37,0.648,0.201
CUST_001868,131754.23,175,12494.2,334,10,7,116,2,0.669,0.011
CUST_001869,27898.37,56,19331.46,8,9,4,62,34,0.88,0.189
CUST_001870,44910.64,65,254.17,70,14,24,51,54,0.121,0.36
CUST_001871,27612.03,12,22240.91,89,8,38,9,46,0.522,0.299
CUST_001872,51511.24,69,6896.05,23,11,36,85,32,0.725,0.378
CUST_001873,48260.85,216,16764.83,139,10,104,166,92,0.636,0.091
CUST_001874,103338.2,134,20197.61,315,18,4,150,2,0.448,0.212
CUST_001875,149823.94,89,4270.86,339,4,7,10,68,0.017,0.127
CUST_001876,159050.76,193,11174.24,77,4,107,94,58,0.06,0.198
CUST_001877,40395.85,25,12447.13,213,12,3,71,77,0.119,0.223
CUST_001878,51717.15,1,7940.56,15,18,40,127,99,0.343,0.014
CUST_001879,18427.39,160,12147.54,28,8,59,47,91,0.118,0.093
CUST_001880,34060.41,234,8075.13,290,3,53,91,95,0.426,0.282
CUST_001881,117641.38,234,9146.54,42,18,21,15,17,0.179,0.309
CUST_001882,185518.15,131,16799.41,351,7,77,173,76,0.779,0.228
CUST_001883,25234.21,49,15888.31,52,1,18,174,65,0.871,0.108
CUST_001884,39548.18,147,5960.19,275,22,76,94,24,0.39,0.162
CUST_001885,58777.59,60,22457.58,231,13,98,47,19,0.511,0.038
CUST_001886,72846.72,235,21597.16,211,3,67,196,70,0.953,0.381
CUST_001887,33971.51,157,12825.27,7,3,32,152,74,0.536,0.347
CUST_001888,80566.86,178,10944.62,121,15,21,76,68,0.995,0.026
CUST_001889,42972.36,2,9546.03,41,21,64,92,28,0.142,0.067
CUST_001890,59271.47,73,17740.24,332,19,10,103,17,0.862,0.232
CUST_001891,87763.32,184,16857.32,232,4,15,80,71,0.497,0.093
CUST_001892,60143.92,145,5065.28,69,13,67,36,26,0.023,0.374
CUST_001893,44113.89,188,16852.16,15,13,92,101,41,0.972,0.302
CUST_001894,55452.0,110,6460.29,68,15,102,190,65,0.965,0.109
CUST_001895,56282.89,164,660.25,52,19,43,28,98,0.383,0.002
CUST_001896,46211.88,61,17540.38,172,16,101,57,25,0.954,0.32
CUST_001897,49953.25,17,16190.88,261,7,87,93,22,0.141,0.17
CUST_001898,183331.82,49,10388.07,288,3,115,158,4,0.68,0.257
CUST_001899,88667.05,76,13237.01,14,20,8,85,79,0.192,0.115
CUST_001900,48686.83,188,23689.8,269,2,71,109,10,0.247,0.057
CUST_001901,97525.39,148,14960.96,166,18,77,195,18,0.779,0.27
CUST_001902,47397.58,178,16515.52,62,11,78,40,79,0.377,0.18
CUST_001903,136105.72,131,1785.0,260,1,116,177,95,0.007,0.094
CUST_001904,77555.53,43,4316.66,120,16,61,43,11,0.414,0.055
CUST_001905,55541.65,57,7663.62,345,17,85,136,1,0.228,0.232
CUST_001906,81912.09,50,13576.61,239,16,100,186,42,0.683,0.29
CUST_001907,19938.08,196,19459.45,106,10,14,89,21,0.194,0.114
CUST_001908,27207.9,209,8166.77,179,17,5,154,25,0.842,0.294
CUST_001909,25958.45,178,9038.28,15,3,0,108,32,0.267,0.073
CUST_001910,66175.14,37,6552.54,354,18,19,58,23,0.393,0.135
CUST_001911,201342.05,46,6514.31,308,19,104,109,68,0.298,0.298
CUST_001912,285475.1,170,23731.82,214,14,35,105,20,0.644,0.264
CUST_001913,93585.97,15,15959.34,76,21,1,130,45,0.101,0.108
CUST_001914,85015.69,161,4066.35,224,2,69,6,17,0.478,0.049
CUST_001915,16970.97,80,18111.76,92,12,1,81,4,0.334,0.017
CUST_001916,40950.87,139,18106.12,180,11,2,15,7,0.884,0.335
CUST_001917,34494.37,247,16728.46,173,17,6,48,84,0.073,0.03
CUST_001918,38770.18,148,3541.07,353,6,83,120,56,0.83,0.046
CUST_001919,53225.84,230,10318.19,353,19,112,31,4,0.168,0.095
CUST_001920,43025.0,24,2847.56,218,13,63,88,12,0.089,0.178
CUST_001921,14980.28,125,20452.19,142,7,40,171,82,0.202,0.316
CUST_001922,101066.82,192,16448.27,314,22,53,18,92,0.103,0.099
CUST_001923,28256.53,118,12778.66,281,11,40,2,65,0.521,0.217
CUST_001924,70789.98,80,8706.78,258,7,114,121,36,0.988,0.036
CUST_001925,255724.99,94,4769.39,355,13,4,59,89,0.034,0.186
CUST_001926,31458.7,226,2839.9,46,13,88,162,28,0.461,0.071
CUST_001927,10186.3,65,24237.17,4,21,101,28,68,0.386,0.084
CUST_001928,49010.85,88,5151.29,61,1,81,74,31,0.34,0.147
CUST_001929,129401.05,88,1684.89,83,19,62,69,47,0.332,0.305
CUST_001930,235824.51,201,24049.34,132,19,0,82,1,0.895,0.298
CUST_001931,25319.12,214,13814.0,335,23,24,100,68,0.019,0.166
CUST_001932,84769.36,204,19957.09,62,15,80,172,96,0.775,0.047
CUST_001933,43229.68,145,1285.39,280,14,45,154,50,0.253,0.112
CUST_001934,55594.31,126,14260.26,43,3,14,196,34,0.383,0.202
CUST_001935,381185.09,89,10075.61,152,21,68,89,82,0.42,0.348
CUST_001936,20908.7,220,19344.72,269,20,16,162,14,0.305,0.387
CUST_001937,71511.8,61,1152.96,341,4,20,146,98,0.094,0.255
CUST_001938,83065.54,15,10161.93,170,7,52,16,71,0.114,0.14
CUST_001939,128033.91,94,20017.02,155,1,54,34,64,0.298,0.277
CUST_001940,64124.91,51,13162.89,274,23,86,112,37,0.822,0.134
CUST_001941,74282.85,27,13840.96,357,24,106,157,85,0.135,0.25
CUST_001942,45517.22,214,2609.68,19,19,9,121,16,0.743,0.098
CUST_001943,72286.22,74,3481.8,213,3,80,47,79,0.289,0.107
CUST_001944,47087.62,61,16989.59,78,20,56,184,44,0.883,0.03
CUST_001945,92512.62,186,16941.16,138,15,64,16,0,0.428,0.168
CUST_001946,46224.85,31,24481.76,97,13,36,100,2,0.172,0.247
CUST_001947,77961.49,219,17856.43,151,22,111,14,69,0.986,0.316
CUST_001948,58660.16,12,12432.44,197,14,6,127,51,0.177,0.324
CUST_001949,131693.85,46,21461.73,272,7,75,111,52,0.568,0.397
CUST_001950,57758.42,159,2790.93,155,1,39,13,2,0.569,0.035
CUST_001951,17307.19,32,11342.54,49,13,49,141,93,0.373,0.197
CUST_001952,144834.22,160,7320.31,227,4,0,172,46,0.951,0.209
CUST_001953,31760.78,233,2795.02,9,12,19,96,74,0.844,0.322
CUST_001954,37887.01,237,19134.85,148,7,107,165,90,0.83,0.107
CUST_001955,39459.78,227,12867.64,57,2,30,190,85,0.974,0.028
CUST_001956,156702.86,181,14007.86,161,17,67,118,5,0.457,0.126
CUST_001957,13427.07,61,10399.13,350,1,89,10,45,0.097,0.394
CUST_001958,538436.03,46,11616.36,106,14,11,47,94,0.765,0.36
CUST_001959,125396.97,85,3077.23,288,22,21,153,60,0.381,0.158
CUST_001960,70001.17,202,16888.36,185,21,0,66,42,0.19,0.351
CUST_001961,57617.07,80,10924.69,45,1,0,24,55,0.483,0.013
CUST_001962,73122.24,135,20455.84,128,3,2,188,69,0.926,0.126
CUST_001963,86231.06,4,5067.92,317,11,116,85,19,0.171,0.291
CUST_001964,94056.5,219,5285.37,86,7,75,109,46,0.849,0.089
CUST_001965,88337.78,52,16214.84,248,9,117,153,53,0.418,0.079
CUST_001966,63748.85,247,21180.88,328,22,20,161,40,0.137,0.345
CUST_001967,52149.15,217,11910.51,256,3,12,89,74,0.848,0.246
CUST_001968,53858.13,159,18228.46,276,1,60,8,65,0.97,0.396
CUST_001969,52237.93,203,24983.38,277,19,12,39,30,0.291,0.054
CUST_001970,132407.43,112,24758.59,3,2,116,6,63,0.304,0.142
CUST_001971,90716.06,212,18659.55,64,21,104,157,89,0.391,0.124
CUST_001972,7644.39,36,18541.74,201,24,81,117,90,0.814,0.352
CUST_001973,94762.64,182,6340.95,62,5,32,193,57,0.01,0.102
CUST_001974,68618.35,54,20871.78,142,17,5,157,54,0.224,0.141
CUST_001975,59095.13,119,10246.53,243,19,24,195,45,0.706,0.057
CUST_001976,45617.06,127,24057.45,291,5,22,57,94,0.406,0.31
CUST_001977,131515.36,17,2219.41,284,23,87,54,23,0.33,0.095
CUST_001978,116223.29,237,11008.84,179,21,100,13,76,0.872,0.027
CUST_001979,34856.18,75,13984.84,173,14,25,117,88,0.917,0.174
CUST_001980,79613.31,158,10247.87,324,10,3,76,36,0.948,0.157
CUST_001981,30328.41,227,5422.36,110,21,101,164,40,0.273,0.071
CUST_001982,22794.33,105,14906.11,174,7,34,123,24,0.913,0.053
CUST_001983,38611.21,230,18946.76,152,8,112,171,28,0.737,0.359
CUST_001984,109499.52,150,16192.0,355,8,74,133,30,0.154,0.027
CUST_001985,116679.66,117,6014.33,216,7,99,25,1,0.61,0.04
CUST_001986,85747.29,43,18343.88,296,13,24,127,11,0.026,0.098
CUST_001987,99465.59,112,6571.07,239,14,19,117,4,0.708,0.381
CUST_001988,85933.14,115,4545.02,225,19,0,141,60,0.734,0.034
CUST_001989,38214.22,27,17328.57,185,11,93,135,90,0.789,0.326
CUST_001990,81011.45,37,21101.12,47,2,67,23,55,0.173,0.357
CUST_001991,104850.07,46,12142.18,207,17,22,166,97,0.628,0.151
CUST_001992,101519.27,113,13378.52,156,6,98,176,77,0.179,0.118
CUST_001993,137618.32,35,7708.14,224,9,105,84,70,0.947,0.271
CUST_001994,98303.28,132,12466.53,143,19,21,62,36,0.675,0.281
CUST_001995,76574.07,80,3473.18,110,5,94,25,35,0.095,0.312
CUST_001996,126640.19,80,23904.6,317,9,61,9,73,0.187,0.332
CUST_001997,58772.84,213,20048.94,362,7,0,105,28,0.663,0.107
CUST_001998,32295.65,154,16765.73,361,4,58,116,79,0.477,0.275
CUST_001999,53415.33,121,13547.22,131,18,67,57,37,0.736,0.054
CUST_002000,35545.48,228,19845.79,112,18,18,13,84,0.281,0.204
CUST_002001,37323.38,147,12469.98,323,20,29,72,40,0.658,0.245
CUST_002002,54113.39,122,7639.35,88,17,0,198,32,0.177,0.065
CUST_002003,34382.61,81,4177.28,160,4,47,38,92,0.544,0.031
CUST_002004,48263.31,173,16260.12,333,22,18,121,80,0.958,0.078
CUST_002005,15906.29,154,23249.76,74,16,51,158,12,0.628,0.168
CUST_002006,69515.54,150,4009.74,280,22,84,177,5,0.05,0.355
CUST_002007,59924.69,119,4664.45,6,23,21,143,65,0.989,0.213
CUST_002008,33793.98,58,10953.43,112,5,49,71,7,0.157,0.299
CUST_002009,94984.78,63,20211.1,35,9,65,111,63,0.718,0.07
CUST_002010,115416.1,248,7489.28,265,2,5,50,95,0.533,0.042
CUST_002011,19432.61,156,6497.04,112,2,63,142,99,0.294,0.096
CUST_002012,35104.78,193,15575.16,291,4,20,88,8,0.177,0.126
CUST_002013,34947.44,172,13483.25,222,20,96,37,22,0.178,0.219
CUST_002014,31010.09,100,1693.47,210,20,18,104,70,0.858,0.352
CUST_002015,107005.17,171,2220.95,17,17,90,78,94,0.873,0.17
CUST_002016,52277.52,165,16146.72,240,20,36,88,20,0.465,0.208
CUST_002017,49753.68,66,11735.07,133,21,62,70,0,0.104,0.002
CUST_002018,14724.92,145,24280.23,219,19,28,89,45,0.884,0.013
CUST_002019,93413.64,168,17027.58,101,3,59,71,61,0.487,0.034
CUST_002020,25147.63,166,449.83,139,5,91,148,1,0.439,0.28
CUST_002021,62439.47,85,12129.27,168,10,33,15,74,0.407,0.194
CUST_002022,72704.89,189,10478.31,190,6,0,110,81,0.365,0.077
CUST_002023,155198.62,137,2846.5,24,3,47,66,43,0.526,0.237
CUST_002024,23952.45,205,23095.58,32,17,88,64,87,0.605,0.218
CUST_002025,7232.51,203,20164.28,342,10,20,12,82,0.466,0.036
CUST_002026,68097.43,189,5906.13,328,24,33,117,4,0.897,0.256
CUST_002027,211157.13,208,6548.32,5,12,25,191,92,0.318,0.307
CUST_002028,142523.54,144,994.05,193,1,35,60,38,0.578,0.115
CUST_002029,69338.92,123,7558.59,229,18,98,31,65,0.3,0.275
