Transaction_ID,Amount,Time_Gap_Minutes,Customer_Age,Transactions_Per_Day,Channel,Merchant_Category,Location
T002436,781.27,16.98,31,6,Mobile,Retail,Pune
T002437,820.74,15.46,42,4,Mobile,Grocery,Pune
T002438,1583.26,18.73,54,3,POS,Bills,Pune
T002439,1704.73,20.28,49,1,Mobile,Food,Bengaluru
T002440,1471.81,21.49,38,4,Mobile,Grocery,Pune
T002441,1797.84,23.79,39,2,Mobile,Food,Hyderabad
T002442,1627.25,25.08,54,3,Mobile,Food,Hyderabad
T002443,1373.54,20.68,23,4,Mobile,Food,Hyderabad
T002444,1207.98,16.54,34,2,Mobile,Retail,Pune
T002445,1587.2,22.36,42,6,Mobile,Grocery,Mumbai
T002446,1062.98,16.59,51,3,Web,Grocery,Hyderabad
T002447,1625.85,20.71,53,7,Mobile,Grocery,Bengaluru
T002448,1470.59,19.14,25,1,POS,Retail,Pune
T002449,1564.48,23.05,58,1,Web,Grocery,Mumbai
T002450,1310.12,13.11,45,1,Mobile,Bills,Hyderabad
T002451,1175.17,25.53,39,1,Mobile,Food,Pune
T002452,912.17,13.96,28,3,Web,Grocery,Bengaluru
T002453,1631.52,15.22,50,3,Mobile,Food,Hyderabad
T002454,1684.55,18.13,58,5,Mobile,Food,Bengaluru
T002455,1296.45,15.72,23,2,Mobile,Grocery,Pune
T002456,1965.18,29.93,41,3,Mobile,Grocery,Mumbai
T002457,1705.95,22.19,27,2,Mobile,Food,Mumbai
T002458,2225.56,22.17,41,5,POS,Retail,Bengaluru
T002459,915.92,25.54,51,2,POS,Retail,Hyderabad
T002460,1337.46,27.12,33,4,POS,Grocery,Mumbai
T002461,1218.87,10.48,25,7,Mobile,Grocery,Bengaluru
T002462,1465.83,12.42,31,3,Web,Grocery,Mumbai
T002463,1879.87,18.84,23,2,POS,Retail,Hyderabad
T002464,1902.28,26.45,37,2,Mobile,Grocery,Hyderabad
T002465,1771.52,17.87,26,7,Mobile,Retail,Pune
T002466,1030.33,20.22,47,7,Web,Bills,Pune
T002467,1497.32,18.68,29,4,Mobile,Bills,Hyderabad
T002468,1779.12,11.48,46,7,Mobile,Retail,Hyderabad
T002469,1357.12,19.2,58,1,Mobile,Grocery,Hyderabad
T002470,1156.06,17.03,32,7,Web,Grocery,Mumbai
T002471,924.83,20.42,40,2,Mobile,Bills,Mumbai
T002472,1234.77,12.95,39,2,POS,Grocery,Hyderabad
T002473,2286.86,19.4,47,7,Mobile,Bills,Bengaluru
T002474,1387.31,15.97,57,5,POS,Bills,Bengaluru
T002475,1132.77,23.42,43,1,Web,Bills,Pune
T002476,1108.58,20.55,27,3,Mobile,Bills,Mumbai
T002477,1384.04,21.97,59,4,Mobile,Grocery,Hyderabad
T002478,1527.08,16.84,53,1,POS,Food,Bengaluru
T002479,1571.72,18.62,24,7,Mobile,Bills,Pune
T002480,1454.3,22.31,36,6,POS,Retail,Bengaluru
T002481,1287.9,15.29,53,7,Mobile,Food,Pune
T002482,1596.32,13.83,31,1,Web,Grocery,Hyderabad
T002483,2580.56,22.12,28,2,POS,Food,Mumbai
T002484,1931.36,22.97,25,5,Web,Bills,Mumbai
T002485,1248.04,19.49,28,2,Web,Grocery,Bengaluru
T002486,1975.4,12.09,25,5,Web,Grocery,Mumbai
T002487,1530.36,15.13,51,5,Mobile,Food,Hyderabad
T002488,1371.51,20.16,25,7,Mobile,Food,Mumbai
T002489,843.16,16.0,33,5,POS,Bills,Pune
T002490,1608.14,25.65,26,6,Mobile,Bills,Pune
T002491,1205.42,17.55,33,2,Web,Retail,Hyderabad
T002492,1842.04,20.9,44,4,Mobile,Retail,Bengaluru
T002493,2538.69,22.15,48,5,Mobile,Bills,Bengaluru
T002494,1736.21,20.28,24,4,POS,Food,Hyderabad
T002495,1901.44,19.68,35,3,POS,Grocery,Hyderabad
T002496,990.43,30.52,50,4,Web,Food,Hyderabad
T002497,756.59,16.55,40,6,Mobile,Bills,Hyderabad
T002498,1191.36,17.04,40,2,Web,Grocery,Hyderabad
T002499,884.23,22.42,54,5,Mobile,Bills,Pune
T002500,1779.25,18.89,57,2,Mobile,Bills,Pune
T002501,1113.55,15.21,53,6,Mobile,Bills,Pune
T002502,1843.37,27.25,22,1,Mobile,Food,Hyderabad
T002503,1393.44,26.54,30,4,Mobile,Retail,Bengaluru
T002504,1266.31,22.67,20,7,Mobile,Bills,Bengaluru
T002505,1969.95,21.79,33,5,Mobile,Retail,Bengaluru
T002506,1557.72,18.34,38,1,POS,Retail,Mumbai
T002507,1089.31,22.94,56,1,POS,Grocery,Bengaluru
T002508,944.82,15.23,46,2,Web,Bills,Pune
T002509,1203.76,28.72,36,7,Mobile,Bills,Hyderabad
T002510,867.82,13.41,56,1,Mobile,Grocery,Pune
T002511,1420.57,19.8,29,1,POS,Grocery,Hyderabad
T002512,1139.47,32.23,43,7,Mobile,Retail,Pune
T002513,1191.9,16.72,49,1,Web,Bills,Pune
T002514,1837.37,19.78,47,4,Mobile,Food,Hyderabad
T002515,1493.58,19.41,46,6,Mobile,Retail,Bengaluru
T002516,1805.57,23.04,50,4,Mobile,Grocery,Pune
T002517,1651.04,18.93,40,2,Web,Grocery,Hyderabad
T002518,1073.83,25.86,30,4,Web,Retail,Pune
T002519,1523.87,24.09,31,4,Mobile,Food,Mumbai
T002520,1126.54,19.4,33,3,Mobile,Grocery,Mumbai
T002521,826.16,23.64,30,3,POS,Food,Pune
T002522,1355.85,25.24,45,4,Mobile,Retail,Pune
T002523,1378.37,15.79,37,1,Mobile,Food,Hyderabad
T002524,857.4,17.79,53,6,Mobile,Retail,Hyderabad
T002525,1828.84,11.38,41,7,POS,Retail,Mumbai
T002526,957.14,27.53,29,7,POS,Bills,Hyderabad
T002527,1502.72,13.83,20,5,Web,Food,Hyderabad
T002528,1666.36,18.47,34,5,Web,Food,Mumbai
T002529,1603.61,24.16,54,5,Web,Retail,Mumbai
T002530,1216.59,13.74,47,3,Mobile,Retail,Pune
T002531,1319.46,15.37,41,7,Web,Grocery,Hyderabad
T002532,2454.39,13.89,50,6,Mobile,Grocery,Bengaluru
T002533,1300.9,20.41,27,6,Mobile,Retail,Pune
T002534,1392.14,21.85,53,4,Mobile,Retail,Mumbai
T002535,924.26,21.59,39,1,POS,Grocery,Hyderabad
T002536,1449.08,19.61,50,3,POS,Grocery,Bengaluru
T002537,1598.91,22.89,46,7,Mobile,Food,Mumbai
T002538,1861.54,13.45,49,2,Mobile,Grocery,Hyderabad
T002539,1567.01,23.68,55,1,Mobile,Grocery,Hyderabad
T002540,1843.43,7.95,28,3,Mobile,Grocery,Bengaluru
T002541,1718.13,28.19,56,2,Mobile,Bills,Bengaluru
T002542,1883.47,19.94,38,3,POS,Bills,Pune
T002543,1283.35,22.1,20,7,Mobile,Grocery,Mumbai
T002544,1431.82,18.47,35,2,Web,Grocery,Mumbai
T002545,703.28,18.94,24,4,Mobile,Grocery,Pune
T002546,1116.01,26.73,27,6,Mobile,Food,Pune
T002547,1564.79,24.91,25,4,Mobile,Bills,Mumbai
T002548,1594.08,14.86,57,2,Mobile,Retail,Mumbai
T002549,705.82,15.11,41,7,POS,Bills,Pune
T002550,1546.75,20.69,39,3,POS,Grocery,Hyderabad
T002551,1638.74,17.86,43,3,Mobile,Bills,Pune
T002552,2421.98,14.26,28,6,Mobile,Grocery,Bengaluru
T002553,905.99,18.89,46,4,Mobile,Grocery,Mumbai
T002554,1385.85,16.49,38,5,Mobile,Retail,Pune
T002555,802.45,15.98,48,1,Web,Food,Bengaluru
T002556,1733.66,15.38,49,7,Mobile,Food,Mumbai
T002557,1466.96,21.6,24,5,Web,Retail,Pune
T002558,1658.04,19.05,19,2,Mobile,Retail,Hyderabad
T002559,1131.12,23.63,29,6,Mobile,Food,Bengaluru
T002560,1559.06,16.31,59,1,Mobile,Retail,Pune
T002561,530.0,18.02,34,1,Mobile,Grocery,Mumbai
T002562,1094.81,25.68,47,5,Mobile,Grocery,Mumbai
T002563,2076.27,19.19,21,3,Web,Food,Bengaluru
T002564,1208.4,25.33,24,2,Web,Bills,Bengaluru
T002565,1572.6,10.79,53,1,Mobile,Retail,Bengaluru
T002566,1398.7,20.04,19,7,Mobile,Food,Bengaluru
T002567,1598.97,13.06,28,6,POS,Grocery,Hyderabad
T002568,1553.46,24.75,53,7,Mobile,Bills,Mumbai
T002569,566.33,24.42,48,5,Mobile,Grocery,Hyderabad
T002570,1724.95,23.6,20,1,Mobile,Grocery,Bengaluru
T002571,1899.99,20.57,43,5,POS,Bills,Pune
T002572,1182.63,16.95,27,2,POS,Bills,Mumbai
T002573,1635.75,19.61,43,4,Mobile,Bills,Mumbai
T002574,1860.29,17.64,36,7,Mobile,Bills,Bengaluru
T002575,1474.51,24.19,37,2,POS,Grocery,Hyderabad
T002576,1431.22,24.59,23,3,POS,Retail,Mumbai
T002577,1255.84,19.38,43,1,Mobile,Bills,Pune
T002578,1794.31,11.17,30,1,Web,Food,Mumbai
T002579,1101.48,27.08,26,2,Web,Retail,Hyderabad
T002580,1594.16,26.05,27,7,Mobile,Grocery,Mumbai
T002581,1552.58,18.66,47,3,Mobile,Bills,Bengaluru
T002582,1756.5,16.52,34,4,Mobile,Bills,Bengaluru
T002583,1305.36,15.62,51,7,Mobile,Retail,Bengaluru
T002584,1198.59,20.41,18,5,POS,Retail,Hyderabad
T002585,1680.62,24.35,27,7,Mobile,Bills,Hyderabad
T002586,1858.07,17.67,33,4,Mobile,Grocery,Hyderabad
T002587,1288.59,21.1,46,2,Mobile,Food,Mumbai
T002588,1682.83,9.93,52,7,Mobile,Food,Hyderabad
T002589,1852.06,15.55,42,1,Mobile,Retail,Hyderabad
T002590,2224.92,19.09,27,1,Mobile,Retail,Mumbai
T002591,792.74,22.97,51,1,POS,Grocery,Bengaluru
T002592,1583.84,29.48,55,1,Mobile,Grocery,Pune
T002593,1217.47,19.71,57,2,Mobile,Retail,Pune
T002594,1374.56,25.7,25,2,Mobile,Food,Bengaluru
T002595,1497.46,18.44,30,2,POS,Bills,Mumbai
T002596,1682.76,27.09,40,2,Mobile,Retail,Pune
T002597,2211.38,18.72,18,3,Mobile,Food,Bengaluru
T002598,1460.11,19.94,58,5,Mobile,Bills,Pune
T002599,1773.08,17.46,33,1,Mobile,Retail,Hyderabad
T002600,1885.6,25.14,49,1,Web,Grocery,Bengaluru
T002601,2006.89,13.06,34,5,Mobile,Food,Mumbai
T002602,1452.54,23.93,27,1,Mobile,Food,Bengaluru
T002603,1134.98,21.85,28,6,Mobile,Retail,Pune
T002604,1795.16,15.5,43,3,Mobile,Retail,Mumbai
T002605,1628.58,28.01,38,7,Mobile,Bills,Pune
T002606,1281.07,22.27,53,6,Mobile,Food,Pune
T002607,1912.33,14.38,47,5,Mobile,Bills,Mumbai
T002608,1725.23,21.28,31,1,Mobile,Food,Bengaluru
T002609,937.42,13.54,45,3,Web,Grocery,Mumbai
T002610,1473.44,20.4,55,4,POS,Retail,Hyderabad
T002611,1586.88,19.53,20,2,Mobile,Retail,Pune
T002612,1498.87,21.11,50,6,POS,Food,Hyderabad
T002613,1297.81,16.7,21,4,Mobile,Grocery,Pune
T002614,1000.18,15.46,30,2,POS,Food,Hyderabad
T002615,1747.69,22.53,27,2,Web,Retail,Mumbai
T002616,1203.07,20.09,23,4,Mobile,Grocery,Hyderabad
T002617,1189.95,19.88,19,2,Mobile,Bills,Pune
T002618,1789.06,20.38,20,1,Web,Retail,Hyderabad
T002619,1730.89,26.89,25,7,Mobile,Retail,Hyderabad
T002620,1518.21,20.64,36,3,POS,Food,Hyderabad
T002621,1659.61,22.95,40,6,Web,Food,Pune
T002622,1400.22,16.08,26,4,Mobile,Food,Pune
T002623,1445.22,17.24,53,5,Web,Grocery,Hyderabad
T002624,1541.81,25.95,53,5,Web,Retail,Bengaluru
T002625,2046.79,34.73,24,4,Web,Bills,Hyderabad
T002626,1286.91,16.93,53,5,Web,Food,Pune
T002627,962.12,28.79,37,4,Web,Grocery,Hyderabad
T002628,1542.44,21.31,19,2,Mobile,Grocery,Hyderabad
T002629,1889.22,17.24,46,1,POS,Retail,Bengaluru
T002630,1520.95,24.48,23,2,Web,Food,Hyderabad
T002631,1190.14,16.14,21,3,Mobile,Retail,Mumbai
T002632,1869.38,19.34,57,5,Mobile,Grocery,Mumbai
T002633,1274.73,19.87,44,2,POS,Food,Hyderabad
T002634,1586.04,12.91,40,4,Mobile,Food,Pune
T002635,1274.86,20.81,31,1,Mobile,Grocery,Mumbai
T002636,1141.04,18.97,42,1,Web,Retail,Mumbai
T002637,1986.33,19.14,36,2,Mobile,Bills,Pune
T002638,2143.56,21.6,48,5,Web,Retail,Pune
T002639,2072.25,22.21,55,1,POS,Food,Hyderabad
T002640,719.96,29.48,24,2,Mobile,Grocery,Mumbai
T002641,1614.57,19.13,52,5,POS,Bills,Pune
T002642,1173.56,26.24,36,4,Mobile,Grocery,Pune
T002643,1009.79,19.7,48,4,Mobile,Bills,Mumbai
T002644,1384.61,14.2,45,4,POS,Food,Bengaluru
T002645,1671.23,22.36,36,5,Mobile,Retail,Hyderabad
T002646,1764.79,16.37,35,6,Mobile,Grocery,Bengaluru
T002647,982.24,15.4,20,6,Mobile,Food,Hyderabad
T002648,1823.53,22.84,47,2,Web,Retail,Bengaluru
T002649,1444.64,23.19,26,6,Web,Grocery,Hyderabad
T002650,1123.31,15.22,27,5,Mobile,Bills,Bengaluru
T002651,1095.31,21.55,23,7,Web,Retail,Bengaluru
T002652,1394.5,17.85,52,6,Mobile,Retail,Mumbai
T002653,1204.36,20.31,28,3,Web,Food,Bengaluru
T002654,1403.42,20.14,38,3,Web,Bills,Hyderabad
T002655,1476.71,23.54,35,3,Mobile,Food,Bengaluru
T002656,1466.27,15.11,25,5,Mobile,Retail,Hyderabad
T002657,1651.29,26.61,41,4,Mobile,Food,Pune
T002658,1967.42,16.12,27,6,Mobile,Grocery,Bengaluru
T002659,1489.49,16.74,34,3,Mobile,Bills,Pune
T002660,1764.97,23.45,25,7,Mobile,Grocery,Mumbai
T002661,1033.94,16.25,48,2,Mobile,Food,Mumbai
T002662,1658.34,21.15,57,7,Mobile,Grocery,Bengaluru
T002663,1311.2,20.87,32,1,Mobile,Bills,Bengaluru
T002664,1165.8,12.3,58,3,POS,Bills,Pune
T002665,1844.94,19.42,34,6,POS,Grocery,Pune
T002666,1716.74,21.55,31,3,Web,Grocery,Hyderabad
T002667,1207.67,19.54,32,2,Mobile,Retail,Mumbai
T002668,1580.66,23.36,39,6,POS,Food,Pune
T002669,1107.25,24.15,42,3,Web,Bills,Hyderabad
T002670,1222.8,14.03,43,3,POS,Bills,Mumbai
T002671,1009.29,19.03,49,5,Mobile,Retail,Mumbai
T002672,1494.09,14.71,27,1,Web,Food,Bengaluru
T002673,1162.02,19.19,29,4,POS,Grocery,Mumbai
T002674,1353.59,18.56,35,5,Web,Bills,Pune
T002675,2017.48,14.77,35,6,POS,Retail,Mumbai
T002676,1608.11,21.94,40,5,POS,Bills,Mumbai
T002677,2013.82,22.45,23,5,Mobile,Bills,Mumbai
T002678,924.06,19.94,56,5,POS,Retail,Bengaluru
T002679,1416.99,9.2,44,3,Web,Grocery,Hyderabad
T002680,1118.67,12.83,58,3,Mobile,Retail,Mumbai
T002681,1585.8,11.11,30,6,Mobile,Food,Bengaluru
T002682,1293.61,12.65,51,3,Mobile,Grocery,Pune
T002683,1445.29,23.17,31,1,Web,Food,Pune
T002684,1376.02,24.19,31,6,Mobile,Bills,Mumbai
T002685,706.3,29.74,25,2,Mobile,Food,Pune
T002686,1501.12,17.38,18,3,Mobile,Food,Hyderabad
T002687,566.82,18.96,50,5,Mobile,Retail,Mumbai
T002688,1366.63,32.8,22,5,Web,Food,Mumbai
T002689,1529.82,14.7,26,3,Mobile,Food,Mumbai
T002690,1199.31,16.38,49,5,POS,Food,Bengaluru
T002691,1272.22,16.21,21,7,Web,Bills,Pune
T002692,963.27,17.03,24,5,Web,Food,Pune
T002693,1947.06,9.03,46,5,Mobile,Grocery,Mumbai
T002694,1489.11,19.67,21,2,Mobile,Grocery,Hyderabad
T002695,1884.26,10.03,51,3,Web,Retail,Pune
T002696,1232.59,18.4,49,2,Mobile,Food,Mumbai
T002697,1466.37,30.11,56,5,Mobile,Grocery,Bengaluru
T002698,1194.47,17.74,35,2,Web,Food,Pune
T002699,1255.26,20.3,43,5,Web,Food,Mumbai
T002700,1801.74,13.96,54,4,Mobile,Bills,Mumbai
T002701,2013.58,16.02,51,4,Mobile,Food,Hyderabad
T002702,1763.47,19.13,25,6,Mobile,Food,Mumbai
T002703,1868.58,21.73,34,5,Mobile,Grocery,Hyderabad
T002704,1652.21,27.93,39,7,Mobile,Grocery,Mumbai
T002705,2306.7,32.19,26,7,Mobile,Food,Mumbai
T002706,1857.0,29.79,54,7,POS,Grocery,Bengaluru
T002707,1447.71,12.41,39,2,Mobile,Grocery,Bengaluru
T002708,1128.89,11.95,18,1,POS,Grocery,Mumbai
T002709,2175.24,19.49,57,6,POS,Food,Mumbai
T002710,1862.57,24.27,20,5,Mobile,Food,Bengaluru
T002711,1458.71,16.42,53,4,Web,Food,Pune
T002712,1472.18,21.66,45,7,Mobile,Grocery,Hyderabad
T002713,1975.78,13.17,36,3,Mobile,Retail,Pune
T002714,1751.52,18.58,57,1,Web,Grocery,Hyderabad
T002715,1884.43,17.62,49,1,POS,Food,Mumbai
T002716,2125.69,10.29,19,3,POS,Retail,Bengaluru
T002717,945.91,25.02,32,3,Mobile,Bills,Mumbai
T002718,1386.94,24.15,55,1,Web,Food,Pune
T002719,945.16,21.78,22,1,POS,Retail,Hyderabad
T002720,1479.73,14.2,23,5,Web,Bills,Mumbai
T002721,1586.25,21.06,28,2,POS,Retail,Hyderabad
T002722,638.85,19.3,37,3,POS,Bills,Hyderabad
T002723,1519.32,17.02,18,5,Web,Food,Pune
T002724,1647.31,22.64,25,3,Mobile,Retail,Bengaluru
T002725,1435.6,22.53,40,1,Mobile,Bills,Hyderabad
T002726,1112.23,23.77,21,4,Mobile,Grocery,Hyderabad
T002727,1326.63,17.87,40,3,Mobile,Grocery,Hyderabad
T002728,1156.3,19.39,27,7,Web,Bills,Hyderabad
T002729,1457.12,15.07,34,5,POS,Food,Bengaluru
T002730,1163.48,19.74,47,1,Mobile,Retail,Mumbai
T002731,1222.19,22.35,44,3,Mobile,Grocery,Bengaluru
T002732,1600.65,27.4,21,4,Mobile,Bills,Bengaluru
T002733,1058.07,23.19,43,5,Mobile,Bills,Hyderabad
T002734,1705.52,17.44,45,6,Web,Bills,Pune
T002735,1444.96,13.4,29,6,Mobile,Grocery,Pune
T002736,1098.69,25.61,25,2,Web,Bills,Mumbai
T002737,1294.64,20.38,54,3,Web,Bills,Mumbai
T002738,2135.93,21.62,28,1,Mobile,Retail,Hyderabad
T002739,1363.87,23.12,25,6,Web,Retail,Mumbai
T002740,988.5,23.41,52,4,Mobile,Grocery,Hyderabad
T002741,941.44,21.42,49,4,Mobile,Retail,Pune
T002742,1504.84,14.68,58,7,Web,Bills,Mumbai
T002743,1059.11,21.47,41,6,Mobile,Food,Mumbai
T002744,1437.67,11.94,20,2,Web,Food,Bengaluru
T002745,936.19,25.25,37,6,Mobile,Bills,Bengaluru
T002746,1826.79,26.93,45,5,POS,Food,Bengaluru
T002747,1561.27,17.66,54,6,Mobile,Bills,Bengaluru
T002748,1923.18,25.48,45,3,Mobile,Food,Hyderabad
T002749,1334.04,28.55,48,4,Web,Bills,Bengaluru
T002750,871.23,13.88,57,5,Mobile,Food,Mumbai
T002751,1596.04,20.75,30,7,Web,Food,Mumbai
T002752,1557.14,12.66,41,6,Web,Bills,Bengaluru
T002753,1706.2,22.79,22,6,Mobile,Grocery,Mumbai
T002754,1144.78,17.0,54,4,Mobile,Bills,Hyderabad
T002755,1412.48,17.96,26,2,Mobile,Food,Mumbai
T002756,1374.25,18.71,56,7,Mobile,Grocery,Bengaluru
T002757,1520.58,10.09,47,5,Mobile,Food,Bengaluru
T002758,1387.28,19.99,53,2,POS,Bills,Pune
T002759,1585.07,20.82,40,6,Mobile,Bills,Mumbai
T002760,1614.48,20.77,51,3,Web,Grocery,Pune
T002761,1572.13,23.0,39,4,Mobile,Bills,Pune
T002762,725.01,24.09,39,3,Web,Bills,Pune
T002763,1226.76,26.22,34,7,Mobile,Bills,Pune
T002764,1140.65,20.85,19,1,Web,Grocery,Bengaluru
T002765,1506.78,22.91,47,4,Mobile,Food,Mumbai
T002766,1526.73,19.48,47,4,Mobile,Food,Mumbai
T002767,1448.62,22.68,28,2,Mobile,Retail,Pune
T002768,1691.39,19.25,43,5,Mobile,Grocery,Bengaluru
T002769,2470.13,11.33,30,7,Mobile,Grocery,Pune
T002770,2109.48,34.21,59,4,Mobile,Bills,Bengaluru
T002771,1089.53,26.52,44,6,Mobile,Retail,Mumbai
T002772,1102.54,22.03,38,4,Mobile,Bills,Mumbai
T002773,1536.9,22.9,37,6,Mobile,Bills,Pune
T002774,1248.18,16.87,34,6,Mobile,Retail,Hyderabad
T002775,1783.5,12.25,30,1,Mobile,Food,Hyderabad
T002776,2019.96,17.17,23,1,Mobile,Food,Mumbai
T002777,2194.18,21.16,20,1,Web,Retail,Hyderabad
T002778,941.17,23.7,32,2,POS,Bills,Hyderabad
T002779,1859.64,13.64,59,6,Web,Food,Bengaluru
T002780,962.37,12.17,37,2,Mobile,Grocery,Hyderabad
T002781,1592.34,21.21,29,3,Mobile,Food,Hyderabad
T002782,1214.64,24.06,20,3,Mobile,Retail,Pune
T002783,1683.68,15.61,31,7,Mobile,Grocery,Pune
T002784,1685.83,16.17,45,7,Web,Food,Mumbai
T002785,1907.97,17.75,21,7,Mobile,Food,Bengaluru
T002786,1955.06,8.48,43,4,Web,Retail,Pune
T002787,809.1,14.28,44,2,Mobile,Retail,Pune
T002788,1677.09,20.66,41,7,Web,Food,Hyderabad
T002789,1966.36,25.79,25,6,Mobile,Bills,Mumbai
T002790,1994.37,19.32,21,4,Mobile,Retail,Mumbai
T002791,1245.39,20.61,50,6,Mobile,Food,Bengaluru
T002792,1879.34,19.86,55,7,Mobile,Bills,Pune
T002793,1294.56,21.66,41,5,Mobile,Bills,Bengaluru
T002794,1666.95,19.52,33,6,POS,Bills,Bengaluru
T002795,1904.42,22.52,27,1,Web,Food,Pune
T002796,1490.62,22.28,32,7,Mobile,Grocery,Bengaluru
T002797,1230.96,14.26,47,4,Mobile,Grocery,Mumbai
T002798,1495.22,16.6,58,6,Mobile,Grocery,Bengaluru
T002799,1446.42,22.09,25,1,Mobile,Bills,Mumbai
T002800,1610.78,18.68,49,2,Mobile,Food,Hyderabad
T002801,1518.32,24.47,57,6,POS,Food,Hyderabad
T002802,1152.57,17.26,59,6,Mobile,Grocery,Mumbai
T002803,1876.66,15.26,24,1,Mobile,Bills,Mumbai
T002804,1679.95,13.24,51,3,Mobile,Retail,Hyderabad
T002805,1626.32,25.07,53,5,Web,Bills,Pune
T002806,948.93,27.23,36,5,Web,Food,Hyderabad
T002807,2045.43,16.6,49,6,POS,Bills,Mumbai
T002808,2258.58,25.5,30,4,Mobile,Retail,Pune
T002809,1625.42,9.36,53,3,Web,Bills,Pune
T002810,1308.61,15.06,43,3,POS,Retail,Hyderabad
T002811,1390.61,26.4,29,3,Mobile,Food,Hyderabad
T002812,2110.57,19.69,53,4,Mobile,Grocery,Mumbai
T002813,1411.75,32.36,52,5,Mobile,Bills,Mumbai
T002814,1868.59,17.53,42,7,Mobile,Food,Mumbai
T002815,1975.02,28.47,29,5,Mobile,Grocery,Bengaluru
T002816,1536.73,23.32,57,3,Web,Bills,Mumbai
T002817,1681.57,15.41,58,4,Mobile,Retail,Bengaluru
T002818,1066.83,23.28,49,2,Web,Food,Mumbai
T002819,1182.82,26.53,34,2,POS,Retail,Pune
T002820,1057.18,29.43,55,2,Mobile,Food,Pune
T002821,1736.43,19.18,24,2,Mobile,Grocery,Bengaluru
T002822,1935.05,20.32,28,7,Mobile,Grocery,Mumbai
T002823,1143.87,21.05,45,3,Web,Food,Mumbai
T002824,1429.91,29.94,39,1,Mobile,Grocery,Pune
T002825,2093.83,5.35,18,6,Web,Food,Mumbai
T002826,1927.92,10.97,33,6,Web,Bills,Bengaluru
T002827,1799.76,19.93,52,1,POS,Retail,Pune
T002828,1233.21,14.96,33,3,Mobile,Food,Bengaluru
T002829,1971.06,23.09,48,5,POS,Food,Mumbai
T002830,2358.5,25.19,46,4,Mobile,Retail,Mumbai
T002831,2583.81,20.14,32,7,Mobile,Food,Bengaluru
T002832,1524.8,20.5,42,3,Mobile,Food,Pune
T002833,1286.06,23.72,27,7,Web,Retail,Pune
T002834,1814.39,19.18,58,7,Mobile,Bills,Pune
T002835,1540.3,13.44,56,1,Mobile,Bills,Hyderabad
T002836,1775.46,16.07,36,2,Mobile,Retail,Bengaluru
T002837,1431.08,15.53,53,1,Mobile,Retail,Hyderabad
T002838,1498.98,16.01,23,7,Mobile,Food,Bengaluru
T002839,1516.03,25.78,53,4,Mobile,Bills,Mumbai
T002840,1571.05,15.87,56,2,Mobile,Retail,Pune
T002841,1524.22,10.17,34,3,Mobile,Bills,Pune
T002842,2572.92,15.38,45,1,Mobile,Bills,Mumbai
T002843,1509.55,23.4,23,5,Mobile,Grocery,Hyderabad
T002844,1512.68,16.38,31,1,Mobile,Grocery,Pune
T002845,1391.76,18.79,25,4,Mobile,Bills,Pune
T002846,2269.12,26.01,53,6,Web,Food,Pune
T002847,1657.97,13.26,45,5,Mobile,Grocery,Mumbai
T002848,1253.05,18.96,30,6,Web,Food,Hyderabad
T002849,1786.58,18.72,41,1,POS,Grocery,Mumbai
T002850,1165.11,26.58,23,7,Mobile,Grocery,Pune
T002851,1481.07,21.21,44,2,Mobile,Retail,Hyderabad
T002852,1930.21,26.02,32,3,Web,Retail,Pune
T002853,1356.17,21.85,32,1,Mobile,Bills,Bengaluru
T002854,1707.59,23.8,20,5,Mobile,Retail,Mumbai
T002855,1888.65,17.03,49,2,Web,Grocery,Pune
T002856,1949.26,29.05,51,1,Web,Grocery,Pune
T002857,1347.51,14.58,28,7,Mobile,Food,Hyderabad
T002858,1423.46,11.47,52,7,Mobile,Bills,Bengaluru
T002859,1338.66,20.35,49,3,Mobile,Bills,Pune
T002860,1599.11,22.06,28,6,Web,Retail,Mumbai
T002861,1471.84,24.95,34,2,Mobile,Bills,Bengaluru
T002862,1332.67,14.98,52,1,Mobile,Food,Bengaluru
T002863,693.4,17.93,26,6,Mobile,Food,Hyderabad
T002864,1156.32,21.7,39,4,Mobile,Retail,Pune
T002865,1630.37,17.45,32,6,Mobile,Grocery,Bengaluru
T002866,1576.1,20.33,32,7,Mobile,Bills,Bengaluru
T002867,1577.21,19.16,22,6,Web,Retail,Bengaluru
T002868,978.09,18.61,19,4,Web,Bills,Mumbai
T002869,1954.22,28.8,38,3,POS,Bills,Mumbai
T002870,1062.33,23.65,31,3,Mobile,Bills,Mumbai
T002871,1340.2,17.96,51,1,Web,Grocery,Pune
T002872,1155.35,17.45,51,7,POS,Retail,Hyderabad
T002873,2389.74,12.45,38,1,Mobile,Bills,Pune
T002874,2218.93,22.3,32,7,Mobile,Food,Pune
T002875,1527.65,18.88,27,5,POS,Food,Pune
T002876,1394.07,26.41,50,7,Mobile,Bills,Mumbai
T002877,1595.83,17.32,53,3,Mobile,Grocery,Hyderabad
T002878,1356.09,19.87,50,2,POS,Bills,Hyderabad
T002879,1056.71,25.84,24,4,Mobile,Bills,Bengaluru
T002880,1590.96,12.12,23,3,POS,Grocery,Mumbai
T002881,1089.39,17.77,21,3,Mobile,Grocery,Mumbai
T002882,1203.85,15.1,58,6,Mobile,Grocery,Pune
T002883,1199.32,20.14,50,5,POS,Bills,Bengaluru
