Cell_ID,Throughput_Mbps,Latency_ms,Packet_Loss_Percent,Active_Users,PRB_Utilization_Percent,SINR_dB,CQI,CPU_Usage_Percent,Memory_Usage_Percent,Handover_Success_Rate,RRC_Success_Rate,Session_Drop_Rate,Power_Consumption_kW
C00363,830.4231732777656,18.71748221048492,0.03882040689105448,517,87.47685609730202,19.445062277661695,13,34.533408103345224,53.57522613303367,97.57454502805486,98.4382232631782,1.1225153934984493,4.684217229530094
C00364,922.3081099778094,12.161586354710668,1.3563441874949627,2460,70.32821980856977,21.50978745816163,10,40.20733308841577,59.84302306420906,98.88743101151209,98.42035391900374,0.8590111026292615,5.109951387331977
C00365,974.2259185080003,25.179429009986947,0.4853683031536057,1356,81.30192177487493,19.543791021556967,15,78.44662714215217,42.98743282083314,95.8034413316043,98.43825324231099,0.705368194155384,4.26813149337421
C00366,777.7803150605495,17.04882256183818,1.5668638549582496,1626,79.25860681534573,14.457043665308923,11,57.47791493562483,75.43770654191951,95.26246491085418,98.17226763541663,0.6946867644163921,4.157982654195225
C00367,890.336646725875,17.836172762940407,0.5320992684738511,385,66.31502086060895,23.79882480975886,12,45.089432793987285,33.087847332021,98.22692033134368,99.30319750745832,0.3182245494836146,3.3465174691113564
C00368,852.2666321407231,12.400392245560823,0.0,2259,82.92451994458219,20.568395875124345,14,64.17440616204381,68.09646769242514,96.93499221388463,98.0346565190011,0.9027662880545242,4.129963387431803
C00369,867.5816977387897,15.340306492850939,0.24173778002567048,1547,85.13353083085791,18.99386825172614,15,40.34083262596617,55.10196221198143,98.66099626797191,96.53309174667105,0.6839181061854483,1.1788854444108612
C00370,710.858238906016,12.691183715838594,1.4179058100034694,2109,55.71347153814399,18.87792401792945,9,82.01517454504682,42.43612659288819,95.18840557325771,97.0813656636487,0.4992032159275181,3.9097780336943653
C00371,854.4118313666097,16.962323640459463,0.7220509110316663,1497,72.30322957481111,26.411311721285287,11,79.35040962814105,63.035750558980425,93.44112214915314,95.03147195976543,1.1425847083248286,4.418125822809161
C00372,939.6396924241809,28.27025088085406,0.5258563517546996,637,72.13755733864248,14.349688903734254,13,46.60166671835002,36.645733699402825,95.93399183634733,100.0,0.1999135896420795,5.063673654270156
C00373,1111.2058494031075,9.768593142411863,0.8800091129263938,1931,82.74429201176056,20.076279141838732,3,43.68393555344451,60.59570732579452,95.46729478146997,99.29413188792903,0.5310016418270264,4.231322122475043
C00374,1022.6687486953372,8.318631612739553,1.0508913680837726,250,63.34212474325995,15.356852541999112,5,7.873602423538962,38.656846382826686,96.8424231998394,96.75489425730615,1.1110874995118134,4.8476735422449995
C00375,1237.5728423520802,26.827021964961652,1.3586994079512305,571,61.03359500835357,8.318470968299984,13,28.331546112075376,66.91908126476747,95.72630957145923,97.57723272590435,0.8262091763681012,2.3202113386097545
C00376,711.877438680151,16.744057937088805,1.5242496149464633,1937,72.5349949046673,8.186327375685597,14,30.88954405076039,46.13463999554437,98.4820339026729,97.04468528869035,0.680856428938897,4.44316314779305
C00377,1007.0177146097221,13.9855635680405,0.6201156771054572,1761,87.7203883488036,12.926818125116434,5,57.43342613777295,53.235089744560355,96.42369947515496,100.0,0.8004014172600586,2.8204972070865963
C00378,883.0015610329033,24.23942812437646,0.1369761569589809,837,52.009343268851,14.707784169938522,10,49.12779332005553,64.40924081914743,97.3009489975478,95.8701842535936,0.7717656684195364,3.291696484340667
C00379,1244.164527979181,14.366306761578816,0.593267419438362,109,54.62790769994308,28.86474874680432,7,30.783961226525655,48.41186832236646,97.3152691168819,98.17171408822817,0.09333498148563135,4.312834452136139
C00380,704.5063086360727,28.956058281281617,0.9301402532914431,627,62.19242638044118,21.491942171530447,4,49.93904723563797,59.130540004975465,97.38991018482437,97.83720823615273,0.5602952458608154,5.776263987873555
C00381,698.8500684074603,22.067555228035616,0.3181205368946946,370,64.86134391877671,21.9417151042971,11,64.09606865765227,37.292542481327196,96.95174177909006,99.24025794606368,1.3466086618054995,4.871206763470059
C00382,742.109323820076,15.072531551125785,0.3214245425524786,1508,43.516257963437276,14.81460746874822,4,64.50110829848057,69.46313405394233,98.02120138082063,97.84398615841296,0.4362703460891329,4.518230997137117
C00383,467.6987696242348,30.94384927959302,0.9718939407749427,2087,92.47292930372721,18.306635847597242,7,20.80593494454014,86.47370708326157,95.40868973234838,95.36268668501685,0.5726795943582663,4.480469610532897
C00384,755.3640960974631,14.365710461979969,0.7756738242147745,972,68.04540112976332,29.530764923731073,9,52.69125735129104,100.0,99.79883585330776,97.62332324803634,0.48335169467632494,3.786371106795533
C00385,713.3561209203344,22.452572232055843,0.8163984977057933,1459,65.79843213730042,11.927911631112178,15,30.09986601451101,61.367522199996586,96.52692523326293,96.54175667308502,0.665193910672745,3.9560165866273165
C00386,877.0708815657174,19.795755482438953,0.4207523326499653,1744,94.33956307053126,20.28119398683657,11,71.23111654852494,71.8230621119578,94.37690172420264,98.11936931983485,0.4667508674702807,4.9273760454707975
C00387,911.5160756398886,25.81044773639279,0.6847996428971164,618,80.76690242685719,26.056478834551314,4,69.11463549436297,33.29061490638766,97.37614671398354,100.0,0.894696600863224,3.1146394815555056
C00388,1187.7107510588594,27.369067180361114,0.33788342786584785,1151,61.96867183999977,22.8297154273612,4,38.835509926159745,82.54101489458382,95.29763903510504,95.39086213365158,0.7789253649161065,5.093054050283021
C00389,1021.076290873489,18.1920248943946,1.2450992055623935,576,72.46911767962233,27.007698069626166,6,41.2111863567928,71.64342757086159,98.33066906901774,96.79966589690014,1.0094190460428072,4.111492932881148
C00390,746.1573419807675,13.4794927779229,1.3176246673618763,2222,69.37394301435282,19.064326282635644,6,46.69719309103047,52.7409983257315,100.0,97.17096056932475,0.2796235335244157,5.3255570748695655
C00391,688.2853591572956,20.7598328576347,0.0,920,91.72526285393914,21.017265125935488,7,14.449718894835897,78.55771200433514,95.4268558168843,97.42755335688018,0.5638638068468387,5.461093457232083
C00392,938.545450871171,13.933707781487364,0.33524456990379503,329,67.4886369747461,18.548871933951865,15,61.04742712193038,56.182858850319874,97.66474466644797,99.11018849615786,0.609710947355146,2.82691598749426
C00393,612.3580227362844,30.080323485159738,0.051735372454960515,1942,48.36910687212685,20.666727795697902,1,50.08879816587765,53.12962225478165,93.48898882259074,97.73968337365793,0.8822587640354379,3.918419236772782
C00394,1179.6625778537837,18.819211986496423,0.47498803279655094,1801,41.84163839792056,13.423967938482885,13,72.46315148622146,67.13002388141237,97.9078104588827,98.62370408858067,0.38271152111718615,3.644472312059376
C00395,1062.2992217298317,15.808070692127348,0.7582810151048196,723,92.12742021110031,21.96174204471841,11,35.228634076674055,44.049682502545224,95.22857240040062,97.06134043440234,1.0662615217033375,2.687272034926857
C00396,765.5483826211531,19.108081835189452,0.07517739015073499,1201,58.17077953356055,19.47124156383528,14,43.85578693150123,75.32437146599922,95.75033076313103,98.34488651812691,1.1745662362070435,3.467466723790589
C00397,541.635784763642,9.917242262821821,0.33907009343734346,2411,80.05317483449966,18.313296831272737,3,27.882545355295925,44.16015282109735,94.79742702032034,99.16669644631658,0.3044510609457664,6.94125584526534
C00398,1093.6970273497743,12.17031576893609,0.2980213139592508,381,71.07645146072578,26.731958189079272,9,36.92276985710345,44.249178152652206,98.46430245210946,96.90155067539436,0.5036508420425736,5.10950989621244
C00399,829.3828278545287,25.202483447666552,0.903633664699472,1223,63.750178181826136,16.673073004476127,6,33.724324070772056,46.354653173874986,99.01460871494652,99.17203717970978,0.487227396683163,6.417287968605754
C00400,1072.8069361552232,14.058634326171624,0.8346721685181253,2089,66.10228874495311,24.039110173102163,6,72.92752621923603,71.39250056274183,97.04677042931702,98.07855915309135,1.7529544818709994,5.329098440018336
C00401,563.003021417014,11.718534103908363,0.4391312233313734,1527,93.75066822294299,24.53639298549878,5,42.43128672247494,50.748369577204386,95.27114658932857,99.56819036072338,0.5280399579168453,3.7581568389915248
C00402,742.1124958683208,21.219916515163717,0.888410436069699,85,48.279048570353126,22.277721922927316,11,57.23516232540304,39.78006323449247,100.0,97.69787014988454,1.371050176862454,4.118228803325957
C00403,850.943865949273,25.114224927977983,0.5266599577063673,1758,64.20317153866111,13.174501646317104,3,48.14625873048752,50.91480000096303,95.49917974449069,98.57186698274315,0.1933472019573561,5.088436180240308
C00404,858.4565068776536,22.3137198639904,0.6641724448369735,1493,83.59848641025552,19.795391486715776,11,32.14962521176937,59.519364439792696,92.67593540014512,97.93909065248221,0.30413961353425456,4.937506203473037
C00405,768.9882151337362,23.9762861148349,1.6367260451492687,2303,50.75282487330615,27.7923715056575,5,51.97059238291043,42.285412745034215,97.91677801991413,97.85568160693913,0.4253581872607196,3.922657984291666
C00406,962.1129878225497,13.459229468583235,1.470230525895174,1429,89.75924211666377,8.907232326566481,14,65.78385997354471,42.72478336448485,94.79045065271697,98.38839564233854,0.36172427542139096,2.990006829420793
C00407,657.8283227111331,9.469135999548937,0.15020938153620123,489,83.38374573630438,17.061707528518994,1,33.26033093421966,91.66944501149376,98.97721758699835,98.80521120383736,0.5928405063366005,7.787761187388739
C00408,824.3716926961672,27.00800191173292,1.2148662089395872,1169,74.07693527698505,23.811542598341,3,69.56403023316481,47.091518942791694,96.23772460665316,96.125652632114,0.41648871891140066,4.358850327657194
C00409,871.6532137081418,16.063920966947187,1.205698277245796,213,62.45264643588599,17.42339700106181,4,39.70502341340146,55.1543644684049,98.20742648108839,100.0,0.3722633629061705,4.17426110681738
C00410,942.5989901305749,16.495001901269717,0.2258683556236909,197,48.826507672240645,22.049439084869363,5,46.30628933068887,54.49144498801071,99.80300069310431,95.21050543917531,1.163388798589331,4.613334463905302
C00411,978.0906780560001,25.969164851094348,1.2093888218774302,2391,80.60568841201106,25.045955142995616,10,64.55229621418086,53.67964788344337,94.58228227075855,96.97278183539166,1.189517449005266,4.257271410688971
C00412,647.5644234691836,21.33738005640396,1.5689659592062766,244,100.0,19.16003141574401,9,43.05814917004922,69.32020109953653,95.86812573821518,97.85859639385265,1.0797185993501262,4.622728907705484
C00413,573.8594492675879,20.735326632489645,0.2387275968777931,712,72.18838803875288,20.544952604277704,4,55.676347468045584,74.22214425708074,96.84865785468587,98.61853395362893,0.9095995822337312,5.786947286116419
C00414,1079.9818279417316,30.990014069406506,0.34124858949286824,529,42.60931883902148,18.459354667901003,3,49.33556508181434,55.41068352702612,100.0,100.0,0.7370972263118208,4.375451520313576
C00415,909.8165221563265,14.138890617719142,1.3088307334217513,172,76.86274735190122,19.489029409851582,10,57.328624120668735,41.45282570111476,95.6832345641191,95.21256276766233,0.5011877237336364,3.3372895606722386
C00416,715.2724234198204,23.567040768487423,0.935747655412824,1473,82.90394457101793,28.513012174481354,1,12.146696100577053,79.11660341773356,95.81099260810198,97.23845880741544,0.31873699809796313,4.338356205521389
C00417,1129.2073555940542,18.34207874938251,1.0757381376197617,1014,56.23221352156094,17.680257536596763,13,22.06572732625451,58.56988363204976,97.95628115111161,94.8097497683011,0.845198281373075,4.035598218590089
C00418,870.8214341727146,19.611553673179543,0.9702946082002484,1828,60.317321108659065,16.234229810272097,10,66.08740610884308,85.95482722285753,95.84554254857886,98.04743296086536,0.23054784298128078,5.923898937246851
C00419,1062.2734931314887,27.17081055847519,0.9953479604640721,1535,58.78932656880562,23.20877114509881,6,73.66926530168291,26.31621153652256,97.30505176579523,98.40752537675004,0.3024316283298426,5.671119064737571
C00420,862.1533266538196,21.04701453773774,0.13676393584445856,2064,62.02954199704467,13.785388338791034,7,38.61123933643262,62.931048319249804,93.89692515806375,100.0,1.161165302481924,4.607525000430799
C00421,1220.9346264787578,21.229776474297797,1.3236588533107243,759,67.41755328582931,14.926392713673797,10,50.60748966091958,88.77909500814312,100.0,98.18095214134019,1.4602596166888349,3.2212641451807436
C00422,1165.9613516397767,24.435044023858815,1.3847949962138868,2493,57.086483372597456,14.958273530236887,15,60.304946552241425,54.70103796842763,94.30458153938119,99.56603769416357,0.8573180552665922,3.274107736560054
C00423,805.1864532737668,15.810283622742688,0.6853046279659861,961,51.46243387971663,16.720627387709797,8,67.47791682985667,56.61759864998046,96.35649459201959,98.87575562230859,1.1425828609178577,4.515123261584554
C00424,1024.882771171784,12.964741995965962,0.7782615250930688,1410,72.61563078512526,16.939002675649707,12,18.50180910992472,64.43267537385508,96.93503792831581,97.34712770449225,0.6016606730224066,4.836322969321281
C00425,966.1676709253265,11.731144835873799,0.03444624872213897,2414,67.2600694020445,21.495497948327536,1,39.051275554389214,51.61806271672564,100.0,95.88655887981194,0.16493032556492626,4.125377180673945
C00426,1096.3536803558227,6.201860463743989,1.0571273780089174,1784,63.456373448247746,16.288191823706615,12,49.01357116270225,55.31892101920901,94.35030843813452,98.41250344743771,0.9448686474474336,4.019830415792766
C00427,676.3137770955811,30.337242779641933,1.086028720857072,1873,71.24784575082272,21.697317346175936,4,67.65652355024889,54.932773587128956,100.0,95.76184697428195,0.9277157293080255,3.907200766821353
C00428,973.4892627997191,11.3807498056699,0.7689044915003446,1629,47.19736441662334,22.320903524208912,11,99.97174870698692,50.5886889836044,98.51435364220404,99.94281060900447,0.7286674215520976,4.476606039756054
C00429,1040.5164076329258,16.67247825848537,1.3621766799352515,730,73.9480438449514,14.732444003334798,5,50.89589691742508,78.43284825300839,97.83419064884649,97.75690684694476,0.6030498167579554,2.117237647926935
C00430,533.4268924438395,16.339120200666475,0.6329613845100298,1383,63.76467699565656,22.213530093492253,2,29.674405682128203,66.91617048444652,95.03073262596409,99.79276611726712,1.0848842314324392,3.39867337123029
C00431,637.0134677201605,19.844440186854605,1.0823029629468002,605,73.59234202169169,22.66709241479144,1,62.24082538962337,63.75942348154953,98.14228248407615,97.2796783488014,0.3057067866290102,3.8729491545526495
C00432,482.9382080031819,22.89442327523578,0.29016783065394225,659,75.99473658128451,9.195317816845707,8,78.77792421173278,72.12856510335175,95.5530267551604,98.40327617960149,0.39048776844373684,5.70750319495192
C00433,801.5067697999796,23.162840930158474,0.788223924562881,2206,86.96726917429267,19.467404764369835,6,56.94425417763102,56.034662501948,99.53332250639683,98.31402328600203,0.29675739729582873,3.6861863580710708
