Customer_ID,Age,Annual_Income,Total_Orders,Avg_Order_Value,Days_Since_Last_Purchase,App_Sessions_Per_Month,Website_Visits_Per_Month,Wishlist_Count,Cart_Additions_Per_Month,Cluster
C111699,60,507974,209,4013,34,30,25,62,64,1
C111700,33,2082766,85,5991,312,129,75,65,15,2
C111701,50,558233,110,3752,251,92,187,87,47,4
C111702,46,2977360,186,5832,314,141,83,82,109,3
C111703,56,1093761,150,1136,199,84,150,48,88,4
C111704,27,2642808,133,7438,48,95,124,89,54,0
C111705,26,342979,188,2426,357,139,82,54,97,3
C111706,48,2021218,238,5990,293,78,187,79,22,0
C111707,45,2312056,36,5429,20,26,197,98,74,0
C111708,20,967169,102,13309,98,81,2,37,48,3
C111709,31,2854567,137,6986,19,22,23,36,14,2
C111710,42,1519230,212,2471,172,54,99,46,43,0
C111711,32,1007550,110,5821,229,87,93,3,87,4
C111712,19,1001450,57,12119,122,31,18,98,118,1
C111713,41,2768701,106,1009,243,87,112,41,4,0
C111714,31,1338002,247,9228,13,5,10,48,41,1
C111715,65,1147554,109,12134,325,135,35,67,12,3
C111716,24,978475,206,6704,126,74,99,78,14,3
C111717,53,2946087,84,7743,178,65,34,97,96,2
C111718,67,950851,90,10565,258,30,135,96,78,1
C111719,41,1290728,132,6485,258,126,174,94,110,4
C111720,44,1551360,51,1960,181,53,39,16,110,2
C111721,54,1508360,167,6100,33,83,18,28,48,3
C111722,55,2423661,84,9509,185,114,22,46,18,2
C111723,47,1879750,106,7199,234,60,25,26,3,2
C111724,44,1296551,180,5305,2,88,103,48,98,3
C111725,56,502406,203,13693,220,16,27,58,7,1
C111726,32,714012,71,4294,20,132,185,24,104,4
C111727,43,2206822,55,7778,84,107,38,65,46,2
C111728,18,2820016,108,3002,2,139,84,26,96,2
C111729,21,1702805,31,1430,164,72,124,74,110,2
C111730,46,1208735,50,2636,16,2,138,50,109,1
C111731,18,1288603,136,3067,265,137,177,15,32,4
C111732,60,608958,87,4342,299,91,25,64,77,3
C111733,67,2151670,112,7085,50,144,30,62,37,3
C111734,63,2927921,143,6392,135,97,16,58,79,2
C111735,39,2242701,65,4078,169,122,128,86,44,4
C111736,28,2756556,239,4479,113,117,95,38,83,3
C111737,27,2208827,10,11179,203,33,71,35,54,2
C111738,34,1582115,169,4547,13,90,73,55,115,3
C111739,53,2267857,88,6342,144,25,182,39,62,0
C111740,64,919629,79,3009,248,72,5,11,113,1
C111741,43,929043,113,10092,16,118,27,7,56,3
C111742,65,1671442,176,9034,349,3,111,1,112,0
C111743,38,2958497,149,8080,171,33,155,23,87,0
C111744,30,477042,214,2912,268,86,62,85,17,3
C111745,26,628283,24,9043,5,120,122,66,9,4
C111746,28,359082,202,6726,210,141,165,73,104,4
C111747,28,453046,151,10128,25,131,28,83,86,3
C111748,23,2688003,208,7423,204,18,173,39,93,0
C111749,18,1319682,69,3667,244,118,180,10,14,4
C111750,23,260530,33,3983,157,125,4,80,83,3
C111751,30,2634762,36,2648,123,85,194,95,19,4
C111752,39,2333452,153,14561,229,143,170,2,74,4
C111753,48,2295581,232,3496,305,71,29,14,53,3
C111754,39,849299,186,13055,278,75,170,42,41,4
C111755,54,2260453,90,14055,196,66,147,50,71,0
C111756,64,1553784,66,11164,10,119,1,71,71,2
C111757,44,2432121,226,9067,253,105,139,47,91,0
C111758,67,1048791,31,3663,272,79,193,66,86,4
C111759,69,2820529,104,7634,360,43,48,64,40,2
C111760,31,2384624,172,4652,275,83,16,96,13,3
C111761,64,1537139,191,1193,29,38,76,96,62,1
C111762,22,1031937,173,5083,82,129,59,40,0,3
C111763,53,1172285,83,10133,286,77,169,8,55,4
C111764,49,2056684,229,14757,198,133,42,29,3,3
C111765,51,2138622,121,1139,236,55,104,51,84,0
C111766,24,1952418,210,6509,67,53,86,70,47,0
C111767,59,2697459,120,8983,71,139,158,19,80,4
C111768,65,2367362,178,1474,11,66,113,65,18,0
C111769,27,1776199,67,11807,315,102,187,79,36,4
C111770,67,2089549,199,8296,136,48,40,96,72,3
C111771,34,1341306,87,4510,264,106,6,83,53,3
C111772,47,2340008,229,8416,251,82,104,0,66,0
C111773,38,819770,129,8832,341,101,112,6,11,4
C111774,30,1502000,242,14158,347,27,138,63,58,0
C111775,18,2860263,71,12268,179,47,87,46,94,2
C111776,18,2275033,248,447,332,148,37,51,88,3
C111777,64,1032435,86,9702,173,57,52,55,28,1
C111778,50,2449681,195,4497,320,113,119,50,47,0
C111779,55,543547,83,6879,290,6,73,91,112,1
C111780,42,2347173,94,9690,361,112,146,83,33,4
C111781,43,1062855,137,11612,23,144,27,95,23,3
C111782,30,2411308,99,8891,346,75,31,5,46,2
C111783,45,238164,246,11843,26,70,26,30,82,3
C111784,50,361191,163,6155,36,109,190,67,74,4
C111785,54,1529807,141,11656,319,64,120,64,110,0
C111786,58,1892802,154,1591,161,35,23,11,94,2
C111787,47,210252,173,12398,225,46,80,41,77,1
C111788,66,1037653,179,9069,20,113,162,27,30,4
C111789,65,157792,92,11217,16,28,160,77,105,1
C111790,25,572108,153,3431,86,125,59,51,49,3
C111791,66,2404162,56,12426,335,72,103,21,58,2
C111792,64,230884,39,7537,11,98,83,20,39,1
C111793,18,1114482,131,9224,221,25,173,25,91,1
C111794,29,2991895,203,1791,23,3,187,41,66,0
C111795,22,1110196,222,13295,361,42,137,81,60,0
C111796,41,2872372,53,8840,267,127,32,12,49,2
C111797,23,2792397,161,10229,363,115,63,76,81,2
C111798,42,426255,62,607,21,140,30,88,88,3
C111799,18,2718114,226,12649,208,42,38,96,67,0
C111800,42,2557282,105,7211,88,123,124,61,55,4
C111801,18,675497,195,8654,55,81,103,48,25,3
C111802,49,2147816,69,3270,360,32,14,53,16,2
C111803,59,2333468,223,8748,338,141,197,15,65,4
C111804,59,165023,132,11460,335,54,14,79,109,1
C111805,20,1659205,200,2498,157,63,25,66,93,3
C111806,66,2136516,59,14750,328,73,13,74,101,2
C111807,36,1012351,145,5853,213,35,35,92,28,1
C111808,60,551930,150,13119,47,148,55,85,75,3
C111809,46,448464,166,1590,107,129,13,52,57,3
C111810,67,706523,216,7060,101,120,126,38,1,3
C111811,19,2858965,31,900,301,136,34,31,57,2
C111812,26,2722123,49,1650,15,138,64,39,76,2
C111813,34,706956,180,8879,306,99,144,25,107,4
C111814,63,2577364,113,12772,229,148,161,66,106,4
C111815,53,1248549,110,1201,134,107,41,85,118,3
C111816,34,1378994,217,14520,334,142,143,87,39,4
C111817,66,2264001,38,7963,174,41,126,60,106,2
C111818,29,2295439,247,2829,216,144,58,1,60,3
C111819,37,807897,224,14240,174,22,5,88,86,1
C111820,67,1886803,49,13606,200,145,169,82,66,4
C111821,20,2779747,218,9407,203,65,70,16,93,0
C111822,60,2276203,100,3997,46,76,172,97,39,4
C111823,67,1384514,155,12649,207,61,178,80,48,0
C111824,21,553518,23,13738,339,129,34,80,28,2
C111825,34,1044199,84,2381,43,45,153,94,30,1
C111826,67,1934202,238,13560,131,94,23,15,18,3
C111827,54,1429386,27,9633,363,102,61,12,45,2
C111828,63,217438,245,6449,123,76,13,12,89,3
C111829,59,710079,81,11657,209,131,23,68,84,3
C111830,32,2106753,142,6377,144,29,144,40,113,0
C111831,50,1434765,131,10822,353,2,180,25,107,0
C111832,33,1541941,104,13236,9,58,193,38,108,4
C111833,28,2957726,27,7541,92,123,155,74,34,4
C111834,37,1500006,237,8017,178,61,84,77,105,3
C111835,55,514841,190,14508,200,31,48,60,14,1
C111836,41,870150,14,13486,115,43,65,73,26,1
C111837,33,1587198,220,11597,69,35,109,9,55,0
C111838,47,1730088,172,4450,147,96,178,14,76,4
C111839,51,2692446,25,9884,278,79,149,99,37,2
C111840,18,2815613,189,4172,314,126,1,45,68,3
C111841,41,1500350,232,8279,67,103,44,87,8,3
C111842,41,2016379,203,859,138,113,20,39,13,3
C111843,26,1757458,52,8664,224,13,61,11,119,2
C111844,39,2106248,140,750,339,22,161,56,53,0
C111845,29,577009,225,6623,215,95,52,69,103,3
C111846,34,478465,212,11466,111,10,121,62,77,1
C111847,42,2167032,246,9521,193,106,156,90,96,0
C111848,45,440009,162,14139,330,116,139,64,71,4
C111849,32,286258,23,9686,19,10,146,64,8,1
C111850,47,2713140,147,2168,288,57,85,78,118,0
C111851,68,1256280,120,5132,257,121,46,97,113,3
C111852,44,2417593,228,10732,166,123,105,84,15,3
C111853,39,1850133,249,13913,12,88,151,4,84,0
C111854,27,1625786,236,4904,268,87,121,52,0,0
C111855,48,1842602,1,1505,260,24,126,72,2,2
C111856,44,186417,202,8372,161,38,8,22,85,1
C111857,29,663815,193,10753,165,74,23,24,51,3
C111858,63,2342305,126,4061,239,92,145,71,96,0
C111859,48,2570996,133,8346,307,21,95,42,107,0
C111860,49,2835716,185,12200,315,96,111,93,29,0
C111861,49,319477,150,9677,91,10,40,94,83,1
C111862,58,2283123,171,13024,200,149,97,41,56,3
C111863,62,356600,2,3308,150,20,168,5,79,1
C111864,52,1521460,201,11088,48,5,153,47,105,0
C111865,63,550509,236,7203,310,121,84,50,76,3
C111866,38,1634168,135,7956,91,124,132,68,67,4
C111867,27,1787178,112,11330,78,22,40,48,62,2
C111868,33,1616026,21,14246,353,85,37,31,62,2
C111869,24,770572,71,5565,84,19,187,42,113,1
C111870,21,1483042,59,12471,185,110,101,54,82,4
C111871,44,905625,9,13209,328,38,74,71,87,1
C111872,69,615699,120,7088,145,135,77,39,102,3
C111873,42,2273368,168,5183,206,117,117,21,116,4
C111874,48,1186332,73,2854,311,45,96,60,50,1
C111875,28,2100820,115,4734,359,100,196,20,86,4
C111876,65,1916625,177,12770,233,12,15,39,6,0
C111877,37,2696082,140,1005,162,35,137,5,102,0
C111878,53,2890839,236,7727,363,111,13,92,45,3
C111879,34,258805,100,6982,240,33,135,10,68,1
C111880,62,1903852,73,4851,262,64,54,46,14,2
C111881,28,1044628,138,13261,342,58,8,7,100,3
C111882,47,455443,113,1440,55,117,179,15,18,4
C111883,52,1787587,74,7313,332,61,2,98,100,2
C111884,58,800895,236,14322,121,139,125,42,109,3
C111885,55,1580983,17,1363,277,37,146,43,64,1
C111886,39,1743877,230,9981,117,20,72,88,7,0
C111887,60,2436660,4,3938,278,99,150,12,15,4
C111888,65,1765093,64,8341,299,44,31,83,115,2
C111889,68,2128942,144,7909,218,11,33,24,74,2
C111890,44,2882268,49,3126,126,39,159,23,107,2
C111891,54,2783034,240,2803,236,149,46,70,43,3
C111892,63,2057050,100,10989,20,136,145,92,57,4
C111893,66,1166338,155,8180,82,71,120,0,6,1
C111894,52,1004758,6,10258,54,139,103,59,23,4
C111895,21,865216,104,1876,251,22,75,17,26,1
C111896,33,2939221,9,7019,49,31,109,82,17,2
C111897,33,401388,58,11464,17,139,89,96,103,4
C111898,38,2765677,32,9529,248,49,5,50,54,2
C111899,43,1438008,166,6163,354,104,107,25,18,3
C111900,53,433761,30,3962,101,21,30,48,38,1
C111901,36,341016,206,5086,282,55,169,29,103,1
C111902,34,1138832,45,9306,116,135,108,1,43,4
C111903,62,1624515,114,10274,162,74,166,29,40,4
C111904,43,365478,157,12507,160,61,51,64,52,1
C111905,39,2557761,220,12890,24,100,160,53,46,0
C111906,45,1766279,150,10416,83,126,105,2,112,3
C111907,18,492604,31,12918,204,6,31,4,113,1
C111908,61,1705623,209,9360,342,65,160,25,44,0
C111909,53,496907,128,12930,59,99,158,86,95,4
C111910,60,1828957,17,11164,275,130,176,47,84,4
C111911,54,1814706,113,14013,148,107,143,55,88,4
C111912,19,1882554,125,373,293,85,175,50,89,4
C111913,34,169622,54,12966,311,30,101,63,14,1
C111914,57,2566148,79,1061,194,31,51,0,51,2
C111915,55,218225,47,2394,341,17,56,80,117,1
C111916,38,2750197,160,13696,161,26,83,29,72,0
C111917,26,1082403,156,4081,265,100,18,29,102,3
C111918,30,1955572,139,14491,305,39,174,56,38,0
C111919,28,659102,167,12072,144,112,176,16,80,4
C111920,33,812314,145,12407,82,53,169,43,110,1
C111921,33,2090575,76,8465,187,45,151,93,54,0
C111922,19,896852,115,12465,68,129,4,45,79,3
C111923,59,836449,115,13714,196,63,100,54,78,1
C111924,61,1392663,167,4141,161,125,133,79,110,4
C111925,25,1810045,244,5156,302,16,36,23,108,0
C111926,60,1539313,201,13230,270,63,22,0,0,3
C111927,59,2068270,153,4548,238,61,95,7,110,0
C111928,30,2844112,26,13635,57,148,90,27,59,2
C111929,34,926029,68,14698,311,25,1,25,28,1
C111930,56,1161022,190,3289,163,3,100,77,75,1
C111931,41,1112009,147,14796,341,130,194,72,22,4
C111932,20,2034157,13,8246,233,19,173,61,11,2
C111933,47,2504320,29,8497,357,125,89,34,85,2
C111934,69,790053,54,10507,28,101,88,18,11,4
C111935,30,1264233,239,10655,79,121,189,45,83,4
C111936,36,1775211,73,8029,248,124,135,39,35,4
C111937,24,2561439,170,1520,98,74,1,38,88,3
C111938,26,388401,190,1911,62,4,197,15,39,1
C111939,36,1126526,232,1920,40,131,144,51,24,3
C111940,62,315909,199,14749,169,96,37,73,113,3
C111941,57,859907,199,3098,69,65,162,59,118,1
C111942,39,1732940,21,10731,318,13,122,35,93,2
C111943,35,2980296,9,12429,353,130,94,74,97,2
C111944,40,1218983,242,5363,362,33,187,67,103,0
C111945,19,502663,173,7785,61,90,52,10,73,3
C111946,67,506833,155,13178,289,102,146,31,5,4
C111947,67,467716,48,4068,152,100,110,96,3,4
C111948,28,460063,85,5180,91,107,79,50,60,4
C111949,48,1938225,197,12401,173,136,62,89,106,3
C111950,50,897634,133,9281,140,149,145,91,62,4
C111951,31,2265855,72,14914,185,96,174,17,42,4
C111952,33,1906327,15,11281,98,66,147,88,102,2
C111953,28,286627,77,12633,66,117,4,70,98,3
C111954,50,582391,97,8028,181,85,189,21,76,4
C111955,24,2454249,172,497,123,113,198,26,40,4
C111956,48,2162621,123,5311,308,1,49,21,2,0
C111957,65,1770406,175,11020,28,31,151,35,38,0
C111958,63,831988,32,5829,341,130,2,82,13,3
C111959,64,842137,36,8091,326,121,175,47,56,4
C111960,31,897372,177,1770,61,12,19,89,31,1
C111961,45,767310,181,4625,132,3,48,85,76,1
C111962,60,1412840,151,8617,306,21,88,43,50,1
C111963,33,1557070,162,8254,316,100,126,53,116,4
C111964,36,2289998,146,12335,37,61,16,87,116,2
C111965,34,209176,140,3443,137,27,101,33,100,1
C111966,43,2848034,87,1123,263,145,125,56,66,4
C111967,23,2235604,126,1031,341,48,26,72,87,2
C111968,60,226092,130,8327,121,131,158,31,48,4
C111969,66,1153638,236,3286,127,87,176,46,16,0
C111970,26,2822361,155,3327,341,2,148,0,19,0
C111971,67,2921737,178,9886,185,82,85,59,88,0
C111972,34,1700537,159,1827,334,91,165,57,9,4
C111973,48,1766948,176,606,285,13,97,31,106,0
C111974,29,2216748,86,8645,17,142,177,80,79,4
C111975,40,506000,69,8283,69,90,164,63,33,4
C111976,22,2591132,145,7627,139,123,29,60,8,3
C111977,60,1165335,43,12958,116,13,195,92,53,1
C111978,53,1730311,199,13449,358,146,80,57,77,3
C111979,53,2214421,146,4545,65,2,79,56,107,0
C111980,20,1514210,194,4958,325,5,36,73,21,1
C111981,41,1056603,31,12704,213,28,67,45,77,1
C111982,34,2097598,63,11263,171,63,139,66,72,2
C111983,56,2660471,28,10041,181,121,163,97,70,4
C111984,43,337455,195,13047,142,89,121,92,62,1
C111985,21,1666374,137,300,36,96,4,20,72,3
C111986,62,2423130,97,1174,160,21,54,21,17,2
C111987,29,1692450,28,5590,285,76,130,14,98,4
C111988,18,350650,220,8514,186,32,163,37,34,1
C111989,38,1510046,248,12737,232,19,87,70,59,0
C111990,36,2633888,146,11740,17,108,124,66,56,0
C111991,38,2373051,143,6325,295,12,21,64,27,2
C111992,69,2684391,203,14758,362,30,59,39,4,0
C111993,35,493009,217,1768,211,34,150,65,6,1
C111994,60,2630724,5,3023,227,19,167,10,53,2
C111995,69,2755727,41,13444,245,137,25,47,116,2
C111996,20,969893,110,2635,239,62,23,34,63,1
C111997,66,2215506,219,11458,112,42,138,50,42,0
C111998,61,1775313,76,1022,164,134,65,43,58,3
C111999,49,2119103,202,4642,27,119,124,31,43,3
C112000,27,1142015,201,4825,16,15,149,56,112,1
C112001,57,1552041,117,7612,226,39,81,55,41,1
C112002,32,474035,66,12256,273,68,110,81,83,1
C112003,22,1508384,73,9884,295,33,188,57,99,1
C112004,21,1863458,111,1119,349,136,186,16,35,4
C112005,45,2027729,120,3805,125,130,62,28,89,3
C112006,69,819536,179,5205,66,123,102,42,5,3
C112007,68,1547689,127,3485,351,148,162,77,113,4
C112008,21,2986653,144,14305,270,101,131,53,8,0
C112009,32,169126,193,11625,120,89,5,44,110,3
C112010,34,2861551,213,8515,324,47,11,96,94,0
C112011,61,1621632,242,13668,304,35,151,91,25,0
C112012,20,2039163,57,689,39,92,142,33,68,4
C112013,27,1610279,165,3454,57,85,143,14,25,4
C112014,64,1053862,167,2974,173,18,136,3,31,1
C112015,59,1268841,65,7960,215,28,150,19,90,1
C112016,40,930531,177,2974,300,94,175,10,87,4
C112017,35,2721133,47,12663,248,146,137,35,39,4
C112018,18,1956539,168,8651,170,2,111,87,22,0
C112019,52,2615807,142,9156,72,40,171,82,57,0
C112020,48,476230,40,8555,25,39,71,22,45,1
C112021,61,1229761,48,1035,342,112,55,44,19,2
C112022,18,1115397,236,9007,92,38,25,13,24,3
C112023,20,2138461,160,12717,299,49,72,38,79,0
C112024,20,1771419,216,1730,122,104,137,14,27,0
C112025,54,1177422,39,11647,340,118,124,97,44,4
C112026,36,1875818,101,12111,190,95,8,22,59,2
C112027,46,1368823,161,9191,259,43,126,49,18,0
C112028,42,2617303,158,3808,356,80,109,87,75,0
C112029,50,2579052,120,316,133,121,86,56,119,2
C112030,53,178293,154,10113,18,1,173,4,61,1
C112031,46,1747520,43,4210,175,131,20,58,71,2
C112032,43,1657502,183,8742,228,35,26,97,92,3
C112033,21,2632851,44,5011,4,34,133,78,25,2
C112034,66,919148,78,13442,310,137,56,70,42,3
C112035,31,2026315,76,1785,28,104,58,5,29,2
C112036,67,422248,108,6773,146,132,38,85,93,3
C112037,44,1748830,131,12569,115,45,74,63,81,2
C112038,50,2297862,7,14060,134,112,122,43,16,2
C112039,39,1216398,85,12324,12,130,40,98,32,3
C112040,65,2188602,58,5735,347,6,114,7,102,2
C112041,20,154819,91,2201,255,81,109,19,59,1
C112042,40,161984,138,13604,297,35,67,86,75,1
C112043,38,1942568,10,3836,353,44,179,11,17,4
C112044,58,2597593,228,595,334,119,124,94,65,0
C112045,40,2987829,209,13817,260,132,131,47,76,0
C112046,21,2387504,170,4700,4,100,112,27,52,0
C112047,38,2640660,34,1123,12,131,8,12,67,2
C112048,54,290254,210,11900,185,124,136,46,33,3
C112049,60,2815802,154,4149,51,11,68,66,94,0
C112050,48,414720,60,7845,190,49,95,23,76,1
C112051,38,1565302,130,13821,11,138,32,90,34,3
C112052,43,760433,201,12750,297,31,98,79,92,1
C112053,58,1130903,246,9909,305,39,187,88,103,0
C112054,52,1382420,45,5206,0,124,22,22,37,2
C112055,55,1878249,5,4415,224,14,126,34,60,2
C112056,41,1795112,26,9211,319,144,18,91,114,2
C112057,28,276308,244,5820,3,124,120,18,34,3
C112058,58,295929,233,7459,128,51,42,86,6,3
C112059,46,963997,79,10066,226,112,132,33,96,4
C112060,64,680039,153,2397,41,9,109,52,20,1
C112061,20,441429,26,5511,23,126,155,10,75,4
C112062,18,1007582,92,4212,276,27,90,99,98,1
C112063,69,2022410,215,14321,164,51,163,30,53,0
C112064,36,1021996,85,10488,17,69,54,88,81,1
C112065,63,546423,22,14836,171,30,107,75,76,1
C112066,66,1725520,147,4571,2,90,12,63,87,3
C112067,39,2633860,242,4812,156,113,28,56,30,3
C112068,31,2552068,10,3150,343,137,128,88,38,4
C112069,66,700706,42,6081,89,134,96,4,32,4
C112070,31,622910,228,7362,168,54,150,75,79,1
C112071,61,2362067,159,7513,55,59,95,81,91,0
C112072,33,1148136,159,9604,150,54,147,23,112,1
C112073,50,2994929,99,4623,303,8,70,68,92,2
C112074,30,2342797,244,1186,294,127,4,99,40,3
C112075,55,365865,75,14386,42,148,6,87,38,3
C112076,66,2619083,81,6458,233,17,183,50,79,0
C112077,29,2279872,225,12936,101,17,171,87,47,0
C112078,68,1060571,214,5363,297,143,51,46,88,3
C112079,55,2581399,107,11728,220,33,119,65,66,0
C112080,56,1434508,218,10997,159,44,190,97,104,0
C112081,50,546676,164,11125,147,42,15,94,37,1
C112082,50,341113,240,2663,135,62,149,89,51,1
C112083,46,2544578,194,10461,87,109,45,76,56,3
C112084,22,1628844,32,2968,134,5,160,28,76,1
C112085,23,1622104,67,4664,61,26,159,91,87,1
C112086,48,2209631,120,10686,17,117,168,29,60,4
C112087,33,1597296,102,6748,229,128,166,21,77,4
C112088,48,2332241,191,11842,184,75,29,75,32,3
C112089,42,1328552,114,3426,168,11,29,59,21,1
C112090,65,1477768,23,14076,182,67,126,92,80,2
C112091,63,1810121,50,12085,49,75,167,94,101,4
C112092,50,2243076,65,9699,23,24,173,71,94,0
C112093,30,1656575,197,1439,7,87,183,90,10,0
C112094,69,659087,172,13971,8,140,163,66,79,4
C112095,27,2621403,186,14442,274,17,40,0,18,0
C112096,41,2538396,185,6628,53,19,106,65,61,0
C112097,27,623663,165,8025,114,143,196,29,34,4
C112098,58,1434691,193,11468,61,10,181,33,62,0
C112099,48,1201208,18,9059,127,46,133,33,14,1
C112100,30,349673,116,1944,143,111,37,84,11,3
C112101,20,1375694,133,6717,97,30,178,50,103,1
C112102,67,2882254,210,12143,192,10,168,24,94,0
C112103,69,1740207,99,14950,302,34,90,90,0,1
C112104,51,689694,118,1455,124,45,24,73,112,1
C112105,66,2019783,246,12730,339,76,111,75,7,0
C112106,45,1785104,96,12234,177,95,96,80,82,2
C112107,36,2411713,154,13357,155,28,102,28,74,0
C112108,40,2189316,33,10231,27,43,163,92,67,2
C112109,62,2458414,42,2508,212,144,94,26,25,2
C112110,49,1921817,216,5849,229,47,105,23,115,0
C112111,30,662444,155,9949,202,2,193,28,39,1
C112112,50,970861,182,13759,343,125,115,20,48,3
C112113,51,1998178,211,2797,267,15,155,58,99,0
C112114,50,2657843,82,13932,281,73,61,35,91,2
C112115,22,2747401,79,5247,229,68,194,36,65,0
C112116,20,832656,91,9507,187,74,27,27,24,1
C112117,24,1850640,121,835,136,99,94,40,105,4
C112118,41,854083,203,10681,109,22,122,96,95,1
C112119,39,2936851,24,3932,323,115,194,69,45,4
C112120,62,2807223,126,10452,131,67,95,73,113,2
C112121,40,2398054,3,7616,206,53,145,97,113,2
C112122,47,166625,167,11339,163,123,134,88,111,4
C112123,35,798530,71,8678,201,57,192,78,0,4
C112124,49,233987,140,12203,347,141,104,87,74,4
C112125,24,1583239,33,7008,230,38,101,86,64,2
C112126,50,2999661,22,10513,329,78,154,3,64,2
C112127,22,1607367,163,8995,41,114,187,59,112,4
C112128,66,2684216,14,2946,271,16,70,80,30,2
C112129,45,2547199,154,1032,13,64,48,42,91,2
C112130,25,2467594,211,14841,174,81,46,57,3,3
C112131,32,1166108,213,11114,163,25,137,3,44,0
C112132,69,382204,125,3058,191,75,105,79,64,1
C112133,21,1308834,54,13692,315,141,144,71,81,4
C112134,51,745201,169,12496,169,3,98,60,55,1
C112135,22,909371,173,3760,41,94,86,27,55,3
C112136,50,2996312,31,10581,263,128,108,79,33,2
C112137,22,1758032,69,2584,214,101,87,80,64,2
C112138,55,1540512,99,2559,229,113,94,58,32,4
C112139,51,1141005,145,3059,123,3,73,3,100,1
C112140,43,156902,188,14963,113,111,33,2,85,3
C112141,18,1803488,96,9091,26,45,143,78,116,1
C112142,21,484689,115,9924,44,12,187,6,92,1
C112143,56,1611256,132,9817,277,51,122,5,116,0
C112144,43,2119614,10,10310,218,105,111,76,30,2
C112145,50,2848775,222,8587,138,82,108,1,45,0
C112146,50,2517087,119,14258,335,55,157,15,112,0
C112147,25,1425835,101,5351,239,85,92,99,12,4
C112148,37,2006728,243,14647,27,41,13,54,113,3
C112149,33,2954767,137,7067,10,139,86,39,66,2
C112150,38,408478,189,7602,179,27,27,44,117,1
C112151,62,2594052,218,13976,339,75,173,90,78,0
C112152,43,2965206,150,4824,32,33,22,93,88,2
C112153,40,192094,149,10671,262,111,45,64,82,3
C112154,35,1390152,127,3783,265,23,146,17,112,1
C112155,48,2341361,240,2393,172,37,152,18,44,0
